GISJOIN,elevation_mean
G0101230,184.7281951904297
G0101010,84.36925506591797
G0100890,238.6729278564453
G0100130,106.2275161743164
G0100910,51.835445404052734
G0101170,172.38099670410156
G0101270,146.73251342773438
G0100350,74.6123275756836
G0100370,177.6085205078125
G0101150,206.0818634033203
G0100090,241.45082092285156
G0100730,175.65127563476562
G0100450,85.9951400756836
G0100310,80.6394271850586
G0100930,177.95619201660156
G0100050,115.91600036621094
G0100570,129.8743133544922
G0101130,124.29148864746094
G0100490,354.2585144042969
G0100670,82.92365264892578
G0101110,294.15924072265625
G0100150,258.8212585449219
G0100590,207.88682556152344
G0100770,192.83628845214844
G0100790,205.1856689453125
G0100010,116.878173828125
G0101310,54.66164779663086
G0101190,53.87699890136719
G0100710,320.5472412109375
G0100630,52.93203353881836
G0100230,60.14690399169922
G0100190,216.27743530273438
G0100950,272.21881103515625
G0101090,126.52665710449219
G0101050,90.39632415771484
G0100830,209.61117553710938
G0100170,217.80599975585938
G0100070,129.58596801757812
G0101070,81.9129638671875
G0100470,55.06650161743164
G0100850,87.1617431640625
G0101250,106.95057678222656
G0101330,224.87191772460938
G0100990,74.5510482788086
G0101210,235.56210327148438
G0100030,37.700496673583984
G0100970,34.5518913269043
G0101030,221.28518676757812
G0100390,82.0094223022461
G0100250,59.88895797729492
G0101290,44.596771240234375
G0100870,118.77719116210938
G0501150,250.18006896972656
G0500490,223.9044647216797
G0500010,55.210960388183594
G0501270,256.78411865234375
G0500430,59.371158599853516
G0501290,342.96295166015625
G0501170,69.35114288330078
G0501430,427.5063171386719
G0500470,253.35678100585938
G0500190,100.40166473388672
G0500130,51.73381042480469
G0500270,85.77945709228516
G0500310,76.37042236328125
G0500930,71.64971160888672
G0500710,283.4211730957031
G0500690,70.64344024658203
G0501090,194.1137237548828
G0500590,134.69497680664062
G0501190,100.42344665527344
G0501250,145.52113342285156
G0500750,131.90757751464844
G0501450,103.14297485351562
G0500950,54.601566314697266
G0500030,41.329673767089844
G0501070,57.53496170043945
G0500110,51.7742805480957
G0500150,394.75689697265625
G0501210,103.38013458251953
G0500070,376.07342529296875
G0501110,72.00293731689453
G0500410,46.436424255371094
G0501230,65.38256072998047
G0501010,481.62451171875
G0501030,62.66921615600586
G0500570,101.76559448242188
G0500290,140.33497619628906
G0501050,163.87225341796875
G0501410,279.1975402832031
G0500670,72.8304443359375
G0500350,62.79857635498047
G0500390,77.72705841064453
G0501310,229.9774627685547
G0500650,224.0215301513672
G0500890,262.1042175292969
G0500330,267.8984680175781
G0501130,336.829345703125
G0500870,487.9177551269531
G0500170,36.42251205444336
G0500730,77.927459716796875
G0500630,163.46841430664062
G0500550,95.18635559082031
G0501330,117.96736907958984
G0501390,53.78437805175781
G0501490,204.10594177246094
G0500970,255.47129821777344
G0600950,53.3349723815918
G0600790,539.85498046875
G0600710,810.865234375
G0600150,764.303955078125
G0600750,54.98101806640625
G0600830,606.25848388671875
G0600610,1224.6253662109375
G0600315,872.40020751953125
G0600410,130.56112670898438
G0600050,1251.096435546875
G0600470,118.94242858886719
G0600070,455.4001770019531
G0601070,938.58001708984375
G0600850,378.2813415527344
G0600810,162.12318420410156
G0601010,25.31507682800293
G0601090,1740.9981689453125
G0600870,258.31219482421875
G0600930,1420.7242431640625
G0600450,616.8201904296875
G0600230,492.9500427246094
G0600890,1272.239501953125
G0600090,1650.2003173828125
G0600010,255.24261474609375
G0600130,147.58164978027344
G0600110,316.3658752441406
G0601050,1159.9415283203125
G0600970,218.86074829101562
G0600430,1183.4444580078125
G0600730,431.18853759765625
G0600190,1361.8863525390625
G0601130,121.7532958984375
G0601030,647.90997314453125
G0600670,29.8707218170166
G0600530,464.9117126464844
G0600370,802.3983154296875
G0600550,434.35595703125
G0600570,1251.1085205078125
G0601150,317.2947082519531
G0600770,49.93307876586914
G0600910,1752.0859375
G0600990,155.23846435546875
G0600630,1586.617919921875
G0600170,1378.899169921875
G0900070,84.17448425292969
G0900010,114.47108459472656
G0900130,175.7756805419922
G0900150,141.09017944335938
G0900090,92.59717559814453
G0900110,71.99510955810547
G0900050,278.2380676269531
G0900030,95.965057373046875
G1000010,11.69968032836914
G1000030,28.220884323120117
G1000050,9.638712882995605
G1100010,43.730716705322266
G1201090,6.096533298492432
G1200230,35.5572509765625
G1200830,24.249431610107422
G1201070,16.855932235717773
G1200895,40.42557144165039
G1200470,36.04096603393555
G1200630,39.208717346191406
G1200390,58.751686096191406
G1201210,27.062118530273438
G1201290,10.03113079071045
G1200530,19.490169525146484
G1200330,37.190574645996094
G1201330,20.617671966552734
G1200370,3.991332530975342
G1200670,12.475696563720703
G1200810,16.039230346679688
G1200090,13.078038215637207
G1200950,18.5747127532959
G1200590,38.09032440185547
G1201270,6.399802207946777
G1201310,46.14320373535156
G1200570,28.415061950683594
G1200770,22.177215576171875
G1200130,18.6607666015625
G1201190,23.435747146606445
G1200010,28.09554672241211
G1200730,31.81170082092285
G1200310,9.408161163330078
G1200870,3.7963926792144775
G1200650,27.955223083496094
G1200250,1.8895705938339233
G1200190,28.903230667114258
G1200890,11.211993217468262
G1201130,37.975589752197266
G1200750,9.263802528381348
G1201230,12.57384967803955
G1200790,30.885215759277344
G1302910,717.3033447265625
G1300390,4.142353534698486
G1301690,149.68560791015625
G1301250,130.9580078125
G1301350,301.5830383300781
G1302050,65.97570037841797
G1300010,50.78318405151367
G1300650,49.29638671875
G1300710,85.0905990600586
G1301410,145.61553955078125
G1302230,316.8194580078125
G1301590,175.53932189941406
G1303210,101.1629867553711
G1300830,393.4564208984375
G1302490,147.01344299316406
G1300270,53.62124252319336
G1301910,6.8305888175964355
G1301170,348.0491943359375
G1302810,777.36285400390625
G1300210,117.0134048461914
G1302370,148.24456787109375
G1301010,42.89743423461914
G1303150,91.38202667236328
G1300570,326.70660400390625
G1300950,61.689430236816406
G1302510,46.75702667236328
G1302290,33.20915222167969
G1300310,50.6439323425293
G1302750,64.810333251953125
G1302610,115.66062927246094
G1302930,202.16075134277344
G1302150,118.99764251708984
G1302130,331.43316650390625
G1300890,280.01885986328125
G1300590,211.51333618164062
G1301810,121.85940551757812
G1301230,556.92596435546875
G1302590,127.38609313964844
G1302210,184.35194396972656
G1300770,256.3961486816406
G1301770,80.659942626953125
G1300610,89.31624603271484
G1303070,138.51809692382812
G1301570,249.10992431640625
G1303050,16.654268264770508
G1301370,444.2770690917969
G1303010,147.9674530029297
G1302730,101.47402954101562
G1302630,191.3379364013672
G1300510,2.9070496559143066
G1300930,105.49440002441406
G1302330,279.17974853515625
G1300730,119.53996276855469
G1302950,331.2352600097656
G1301390,346.5650634765625
G1300990,65.1600341796875
G1302450,89.43450164794922
G1301430,353.5176086425781
G1301750,81.72581481933594
G1302850,220.54173278808594
G1301990,250.85797119140625
G1302390,102.7085189819336
G1301850,53.90122604370117
G1300450,324.32232666015625
G1302350,93.45308685302734
G1302990,41.23848342895508
G1301870,505.9691467285156
G1300850,452.2555847167969
G1300790,146.49530029296875
G1300330,76.97872161865234
G1301930,117.41490936279297
G1300630,269.10736083984375
G1303190,100.04691314697266
G1300470,259.24041748046875
G1301270,2.9687259197235107
G1301050,169.817138671875
G1301790,14.485538482666016
G1302430,118.38441467285156
G1301470,228.55653381347656
G1300670,303.02459716796875
G1301550,95.605377197265625
G1301070,74.30549621582031
G1303110,545.97271728515625
G1300090,119.30903625488281
G1301630,100.75609588623047
G1303170,152.9051971435547
G1301490,255.87803649902344
G1300490,28.83452033996582
G1301530,117.55327606201172
G1300110,264.9449462890625
G1302090,65.03124237060547
G1300370,74.10516357421875
G1302650,163.26202392578125
G1302710,66.31379699707031
G1301110,646.62451171875
G1300455,259.1431579589844
G1300395,279.72418212890625
G1300550,268.06854248046875
G1300070,50.933349609375
G1301210,281.6972961425781
G1302310,242.32118225097656
G1302670,47.54365921020508
G1301670,94.04316711425781
G1303030,110.89257049560547
G1300870,52.32630920410156
G1300190,74.40594482421875
G1301510,238.0389862060547
G1301330,171.67572021484375
G1302890,119.26496887207031
G1302550,247.73602294921875
G1302270,426.2470703125
G1300530,123.0802230834961
G1302070,175.31964111328125
G1301190,238.74624633789062
G1302170,222.2606201171875
G1302970,248.55613708496094
G1301290,231.08204650878906
G1300350,190.10653686523438
G1300690,67.647857666015625
G1302690,156.80007934570312
G1301450,211.10379028320312
G1301970,171.1260223388672
G1301950,216.97251892089844
G1300290,12.819561004638672
G1302010,49.66162109375
G1301030,22.069368362426758
G1303130,257.4933776855469
G1301150,224.79168701171875
G1302015,315.8913879394531
G1302410,698.7388916015625
G1301130,265.8829345703125
G1302110,184.55601501464844
G1700670,194.85374450683594
G1701770,264.9710693359375
G1700010,199.2444610595703
G1701190,157.20343017578125
G1701170,190.9980926513672
G1701010,137.6698760986328
G1700290,207.04600524902344
G1701730,194.68763732910156
G1701590,145.24794006347656
G1701330,157.12840270996094
G1701210,162.9544677734375
G1700690,145.07577514648438
G1701490,183.13052368164062
G1700450,202.82412719726562
G1701670,182.91217041015625
G1701850,130.5325469970703
G1701430,198.3538360595703
G1701930,122.00946044921875
G1700950,218.57528686523438
G1700770,138.47586059570312
G1701550,183.73681640625
G1701410,247.63763427734375
G1701890,147.7353515625
G1701790,187.93824768066406
G1700270,138.36500549316406
G1700130,168.71652221679688
G1700750,203.07675170898438
G1701370,188.1627960205078
G1700730,216.32762145996094
G1700790,161.19049072265625
G1701570,142.42416381835938
G1700990,199.50827026367188
G1701970,201.60885620117188
G1701910,132.64268493652344
G1700590,117.76436614990234
G1701710,163.76856994628906
G1701390,202.87229919433594
G1701750,219.81813049316406
G1700710,195.37539672851562
G1700470,133.83908081054688
G1700810,149.34910583496094
G1701950,199.8233642578125
G1700350,184.5931396484375
G1701110,265.6536865234375
G1700510,168.73365783691406
G1701270,117.79669189453125
G1700610,165.633544921875
G1700910,197.1734161376953
G1700050,163.61044311523438
G1701530,110.14144134521484
G1700330,152.78549194335938
G1700030,117.88922119140625
G1700390,220.08218383789062
G1701290,175.31251525878906
G1701130,233.80010986328125
G1700370,252.8080596923828
G1702030,216.3837890625
G1700230,178.30921936035156
G1701450,141.06642150878906
G1701030,240.70423889160156
G1701310,207.46893310546875
G1701250,153.3690948486328
G1700210,188.63917541503906
G1701630,143.53826904296875
G1700630,177.65130615234375
G1701650,126.96495819091797
G1701470,211.86338806152344
G1701350,194.42263793945312
G1700550,132.29803466796875
G1700250,148.43211364746094
G1700870,152.55030822753906
G1701510,154.30323791503906
G1700310,201.1368408203125
G1701070,182.37017822265625
G1700890,247.46258544921875
G1700430,221.9806365966797
G1701610,202.20220947265625
G1701090,203.0126953125
G1701690,177.82998657226562
G1701150,203.4357147216797
G1702010,244.13406372070312
G1700150,233.8559112548828
G1700190,216.34974670410156
G1701830,207.4057159423828
G1700090,190.84417724609375
G1700930,199.1571807861328
G1700410,201.12745666503906
G1700850,254.5025177001953
G1701050,208.19944763183594
G1701810,152.1603240966797
G1700570,183.47959899902344
G1701870,218.57679748535156
G1700650,133.25833129882812
G1700830,176.46250915527344
G1700170,163.92970275878906
G1701990,141.6098175048828
G1700970,225.11715698242188
G1700110,214.03775024414062
G1700530,227.75587463378906
G1700070,262.8766784667969
G1700490,176.4466094970703
G1701230,201.46173095703125
G1800430,222.14761352539062
