GISJOIN,silt_mean
G2800890,61.54420852661133
G3700510,16.443157196044922
G4500870,27.81809425354004
G2100030,66.71964263916016
G1301170,22.916372299194336
G1901850,51.15160369873047
G5100450,43.30938720703125
G4200810,51.099342346191406
G3900590,62.355743408203125
G1700450,64.22269439697266
G0101270,48.324703216552734
G2200650,33.10926055908203
G1800810,59.38448715209961
G3900450,59.26559829711914
G0500310,57.687660217285156
G3700970,27.592105865478516
G2050215,59.15420150756836
G0600150,35.924346923828125
G1701670,66.118438720703125
G1302810,34.89276123046875
G5000170,42.703590393066406
G2100610,65.414306640625
G1300210,23.029645919799805
G3900910,58.4083366394043
G2701630,45.98232650756836
G4700090,48.6209602355957
G0500930,41.20283126831055
G2700155,34.88711929321289
G3901370,34.93464279174805
G3400330,35.802146911621094
G2100430,60.48896789550781
G2901950,65.08892822265625
G3900630,54.61781311035156
G0600750,15.762742042541504
G2101790,56.95965576171875
G4701830,66.49059295654297
G2901270,57.811702728271484
G3300070,44.51868438720703
G4701750,46.241886138916016
G5500430,61.12724685668945
G3150675,68.10309600830078
G0500710,42.300689697265625
G3150035,57.78120040893555
G0100350,30.290685653686523
G2102070,63.33618927001953
G2400210,51.322357177734375
G5101553,57.04772186279297
G2500170,29.910526275634766
G2601350,9.084436416625977
G2800290,53.68330764770508
G2500250,33.6593132019043
G3700010,36.39456558227539
G4803550,21.461217880249023
G1701850,62.03131103515625
G4201090,50.70005798339844
G1801230,65.85175323486328
G0500690,47.68349075317383
G5500330,37.198150634765625
G1701430,64.76701354980469
G5100650,56.92362976074219
G4701170,56.815059661865234
G2800170,50.079776763916016
G3601030,25.65764808654785
G4803870,34.085182189941406
G2200370,63.35580825805664
G0100370,31.970643997192383
G2800630,58.31803512573242
G4500110,14.262343406677246
G1801070,63.01300811767578
G1200630,17.47109031677246
G2102310,51.55423355102539
G5101770,39.40397262573242
G5501110,48.56664276123047
G1801730,63.484806060791016
G3700570,39.82477951049805
G0900070,36.059383392333984
G0101150,53.31865310668945
G4950495,42.88088607788086
G3550015,31.381696701049805
G5100155,59.01359558105469
G5100195,53.766578674316406
G5100533,57.732051849365234
G1701930,61.820350646972656
G4701650,62.967628479003906
G0100090,43.78719711303711
G3901030,64.193572998046875
G1302370,23.8351993560791
G3150505,63.802574157714844
G5101155,40.93232727050781
G4200650,54.730472564697266
G1200390,15.853256225585938
G4802550,24.73446273803711
G0600830,34.24821472167969
G3601150,52.472877502441406
G2901470,51.8933219909668
G2101530,48.56708908081055
G1800930,66.59635925292969
G1201210,6.109842300415039
G2800010,58.097572326660156
G1301010,6.339544773101807
G1700950,65.3978271484375
G3150685,35.44797897338867
G2700610,27.617599487304688
G4700850,67.28373718261719
G3900890,61.97841262817383
G3400130,44.703739166259766
G4802150,18.539928436279297
G1700770,61.4705696105957
G0501090,43.89445877075195
G1201290,6.827884674072266
G4200310,54.438026428222656
G5101937,55.66372299194336
G5101030,27.74378776550293
G2101550,56.93980026245117
G2200210,40.91756057739258
G2400290,57.04220962524414
G4803370,31.851242065429688
G3901050,58.912437438964844
G3600690,57.7610969543457
G2500090,31.274478912353516
G5101830,29.50116729736328
G1303150,17.837059020996094
G2100290,61.5485725402832
G2900030,54.511539459228516
G1901010,54.762939453125
G2700330,37.02286911010742
G0100730,52.589664459228516
G4700670,54.4786491394043
G4500290,20.14148712158203
G3701270,22.697956085205078
G3550495,29.5086727142334
G2200070,35.42474365234375
G4200790,57.01351547241211
G1901450,54.11256790161133
G2600810,27.039230346679688
G3900470,60.705596923828125
G2300070,38.9130744934082
G2700790,40.44544219970703
G2201110,33.239952087402344
G2100210,59.69680404663086
G3701910,20.94841194152832
G1701550,62.806087493896484
G2800690,37.767608642578125
G4701210,62.151737213134766
G5101193,61.946285247802734
G3701490,26.302066802978516
G1300570,28.448928833007812
G2600570,31.931713104248047
G1300950,20.084692001342773
G2050335,53.699493408203125
G5100790,50.11684799194336
G1000030,56.58591842651367
G5100670,30.446969985961914
G2050095,60.094486236572266
G4700930,58.67219924926758
G2700090,30.707683563232422
G1302510,19.489700317382812
G2500230,21.312923431396484
G1701410,64.28343963623047
G2800210,64.73301696777344
G2101090,60.52067947387695
G1901590,47.35029602050781
G4802930,26.510639190673828
G2700430,48.78422164916992
G4500070,26.317129135131836
G1901630,58.232730865478516
G4950055,48.55188751220703
G4950115,36.682430267333984
G3300010,31.668521881103516
G1701890,66.325164794921875
G2050375,52.22518539428711
G3300130,31.833711624145508
G1302290,11.1353178024292
G2200770,43.997013092041016
G4500590,25.68195343017578
G4200570,48.50215148925781
G1300310,15.128279685974121
G1901270,58.963714599609375
G4800210,24.12978744506836
G2601210,20.095827102661133
G0600610,37.06157302856445
G2901250,62.88945770263672
G1302750,17.016048431396484
G4200770,56.270240783691406
G2100270,67.30024719238281
G2601050,15.878252983093262
G4200750,54.55147933959961
G1800830,55.33183288574219
G4950075,31.45182228088379
G4801155,31.143617630004883
G2100530,59.077186584472656
G1900010,50.856754302978516
G2900010,46.23660659790039
G1701790,56.49440002441406
G4800710,36.825618743896484
G4804990,25.862674713134766
G0900010,33.00941848754883
G4700530,63.61268997192383
G1700270,66.9881591796875
G4804410,28.135995864868164
G4201270,59.56331253051758
G2102350,55.34898376464844
G4802310,28.626392364501953
G5101597,56.03070831298828
G2050635,56.337486267089844
G3901010,58.96652603149414
G3400190,55.30213165283203
G5500010,9.942854881286621
G5500570,25.23141098022461
G5101270,29.732685089111328
G0100450,21.069385528564453
G1302610,19.709131240844727
G2800130,51.34556579589844
G2900990,63.26105499267578
G2701290,44.222564697265625
G0100310,21.73969078063965
G2700590,20.764333724975586
G2701050,42.01130676269531
G1700130,61.161376953125
G5500610,46.022422790527344
G2902090,68.132476806640625
G2300230,47.37651443481445
G1901350,52.90096664428711
G1801630,64.96143341064453
G4700030,56.07145309448242
G1700750,51.642845153808594
G4201250,67.35774993896484
G1901310,45.04312515258789
G4200870,46.599483489990234
G2101610,59.00361251831055
G1701370,65.13773345947266
G2200990,37.36709213256836
G1900110,53.33446502685547
G2050535,62.892459869384766
G1302930,24.67995834350586
G1700730,63.79819107055664
G4800530,30.269529342651367
G4400030,36.93989944458008
G2800590,36.89176940917969
G0500590,49.47829055786133
G1302150,17.41766357421875
G4801750,23.62238883972168
G1900290,52.84989547729492
G2200890,35.41160202026367
G2800070,42.30473709106445
G5350115,39.093048095703125
G2600370,37.111873626708984
G5101053,57.626487731933594
G0501190,46.26713180541992
G0950000,43.64257049560547
G3701770,32.13560485839844
G1700790,67.14378356933594
G1701570,62.236942291259766
G2100770,56.948394775390625
G4803390,22.16096305847168
G2700650,38.49839782714844
G3150655,55.476173400878906
G1200530,6.308680534362793
G5500870,48.136104583740234
G3600150,65.66847229003906
G2500130,32.88313293457031
G4701290,46.45830535888672
G3900610,59.302734375
G2901630,57.02445983886719
G2101950,44.413326263427734
G2201010,33.50100326538086
G5100435,51.327598571777344
G2201030,50.16964340209961
G3700650,21.056285858154297
G5350255,55.73365020751953
G1302130,49.30540466308594
G4802990,29.10813331604004
G4200990,47.36808395385742
G0100930,32.78701400756836
G1801370,65.970703125
G0501250,44.441810607910156
G4200670,48.52040100097656
G2901590,65.72587585449219
G3550035,28.972824096679688
G0600315,34.43690490722656
G0500750,55.99378204345703
G3150075,53.699745178222656
G4100530,54.52580642700195
G1700990,63.2202033996582
G4701730,60.609493255615234
G1701970,58.612083435058594
G3901210,58.49040985107422
G4700810,68.25791931152344
G1800230,63.161190032958984
G3901110,59.08055877685547
G2600730,20.259607315063477
G2701430,39.25135040283203
G1200330,21.65219497680664
G2700130,45.065673828125
G5101750,28.907989501953125
G3901310,64.66593170166016
G2701470,44.49077606201172
G5000010,40.14948272705078
G2900650,62.80855178833008
G2900510,65.2686996459961
G1800970,59.98295211791992
G2200190,53.65420913696289
G0600410,36.44750213623047
G1701910,64.74256134033203
G2050135,53.0787467956543
G1900350,55.23954391479492
G5101933,63.6744499206543
G1800730,30.195308685302734
G1801390,62.493553161621094
G2801230,44.26201248168945
G1700590,62.10423278808594
G1901330,63.1213493347168
G2700370,46.46683120727539
G1900250,45.64237594604492
G2600090,15.677567481994629
G1801010,66.05775451660156
G3700410,29.90524673461914
G2600410,27.804975509643555
G3901410,61.69926071166992
G4201050,51.5792236328125
G3900150,67.071441650390625
G0600050,38.10881042480469
G4701430,53.43812561035156
G2600610,22.85079574584961
G2801430,33.96271514892578
G2050835,53.899967193603516
G3600250,58.42839050292969
G2700210,24.68267059326172
G2801490,51.86534881591797
G5101953,56.14276885986328
G4800510,21.38869285583496
G2800710,42.28053665161133
G3400150,22.71836280822754
G1801450,60.15224075317383
G1000050,22.569202423095703
G1701710,61.42500686645508
G4200830,51.46350860595703
G4700750,69.460479736328125
G1300890,20.216859817504883
G0100050,22.85618019104004
G2600490,34.61617660522461
G0501450,50.00539779663086
G1800490,29.321130752563477
G1201330,10.253836631774902
G4500790,26.308534622192383
G2500210,29.66457176208496
G4200290,62.57284927368164
G4700550,65.49678802490234
G1300590,23.617145538330078
G3900230,60.549617767333984
G1900810,45.01332092285156
G0500950,57.22039794921875
G2700030,15.242681503295898
G1701390,65.66251373291016
G2800370,51.91579818725586
G1800690,59.10126876831055
G0100570,35.35332489013672
G2101890,58.79512405395508
G1900950,56.212066650390625
G2600310,16.546215057373047
G2601015,13.849534034729004
G1801570,60.166446685791016
G5100690,53.61959457397461
G2100410,62.30472183227539
G1900170,39.6197624206543
G3600390,59.46908950805664
G1301810,33.633174896240234
G3901070,58.90470504760742
G1900570,56.670127868652344
G3150355,58.69430160522461
G2100070,66.6694564819336
G1301230,33.01952362060547
G2101450,68.97429656982422
G1701750,65.87601470947266
G2050715,53.744140625
G1801830,57.672157287597656
G4801370,23.97671890258789
G3601190,35.84975051879883
G4950095,40.840057373046875
G4700790,57.22652053833008
G2900410,56.033058166503906
G3900270,64.68534851074219
G4700130,55.739585876464844
G1700710,58.54920196533203
G4802250,26.49440574645996
G2050655,39.38680648803711
G2201170,41.42003631591797
G4701090,44.27094650268555
G2701150,30.691343307495117
G3700290,33.8117561340332
G1700470,64.454864501953125
G0600470,30.919092178344727
G4802770,30.429826736450195
G0600070,35.1153564453125
G5100470,54.62912368774414
G0500030,61.13007736206055
G1900890,41.827754974365234
G3900370,62.520225524902344
G2901990,48.49702835083008
G4802810,35.38523864746094
G2601530,18.508447647094727
G2601270,10.482471466064453
G5101110,34.61438751220703
G4804690,23.877342224121094
G3701670,56.92233657836914
G1700810,64.80951690673828
G5500790,62.00262451171875
G1901890,45.20513916015625
G1302590,18.131343841552734
G2101850,62.594940185546875
G1302210,24.33262062072754
G2050475,60.419700622558594
G2500270,31.22446632385254
G5501170,51.99951934814453
G5101410,39.56599807739258
G2701570,62.80610275268555
G5100070,29.759855270385742
G4200370,55.170650482177734
G2801590,42.379390716552734
G2600150,31.585941314697266
G1300770,21.608797073364258
G5101137,55.599544525146484
G3900490,62.07368087768555
G5100930,28.027050018310547
G5101870,55.61362838745117
G1301770,17.574417114257812
G2601590,20.38169288635254
G3700390,35.900020599365234
G4500550,19.957185745239258
G2100670,63.612892150878906
G5100590,45.65896987915039
G4500250,18.179420471191406
G2900430,67.25701141357422
G1300610,17.59945297241211
G5350155,39.60136032104492
G1200370,8.779119491577148
G5350095,54.055179595947266
G2800450,38.016845703125
G3900090,59.699649810791016
G0101130,23.246627807617188
G1800290,60.02205276489258
G2102130,67.52906799316406
G1303070,16.00433349609375
G1701950,54.255943298339844
G4500670,26.075117111206055
G2102190,65.761749267578125
G1800610,66.92235565185547
G3600110,57.56419372558594
G3701090,27.039079666137695
G2300030,62.03834915161133
G2050695,58.661651611328125
G2100110,56.83999252319336
G4950015,31.92336082458496
G2100930,63.14639663696289
G2801210,52.91074752807617
G1800170,48.59984588623047
G4700570,58.928672790527344
G2700750,34.636722564697266
G2900790,47.60995864868164
G3150265,63.95268249511719
G4800493,27.68345069885254
G1801170,67.38508605957031
G1301570,23.34190559387207
G2700010,30.52677345275879
G5350475,60.32875442504883
G2101990,54.65565872192383
G5100360,31.778451919555664
G0100490,44.16836929321289
G3700450,26.154870986938477
G2601330,18.55821990966797
G2101930,55.65621566772461
G1900230,41.88256072998047
G2801410,39.07142639160156
G1303050,8.345711708068848
G2200050,40.103675842285156
G4804710,21.044538497924805
G5100957,46.690982818603516
G1700350,66.69657135009766
G5100110,43.688411712646484
G1900710,60.282615661621094
G2800610,31.9339542388916
G4802710,35.606929779052734
G5100215,39.23237991333008
G4803070,29.239587783813477
G4804630,28.214487075805664
G4950755,38.52177047729492
G3701550,24.394044876098633
G2102270,64.87358093261719
G4701670,65.99676513671875
G2050575,54.28531265258789
G3601010,65.2889404296875
G1301370,25.959136962890625
G0601070,28.58015251159668
G5100030,44.82905960083008
G4803490,28.68735122680664
G5100050,44.83205795288086
G1701110,60.78512191772461
G2052090,58.509376525878906
G1900550,47.25149917602539
G1900215,55.191585540771484
G0100670,22.026090621948242
G3600670,57.16680908203125
G1303010,22.08494758605957
G0101110,33.43169021606445
G1302730,18.570690155029297
G3900170,59.82502365112305
G0501070,54.89651870727539
G3550315,28.715124130249023
G1800390,31.57535171508789
G2050615,60.05296325683594
G2901550,39.816253662109375
G4802010,32.30510330200195
G4801710,27.768850326538086
G1302630,22.23939323425293
G3901690,62.83964538574219
G4700690,52.07075881958008
G1800110,62.95429611206055
G2600270,27.507064819335938
G3700090,39.31095886230469
G4700490,47.145050048828125
G1700510,66.65438079833984
G3900130,62.43965148925781
G2901670,65.30652618408203
G4700310,65.59941864013672
G3900850,48.8180046081543
G1900130,41.725791931152344
G1701270,62.27627182006836
G5100610,53.52683639526367
G1700610,63.07746505737305
G1901050,52.772029876708984
G2900950,63.5021858215332
G2800930,57.11137771606445
G2700150,41.033756256103516
G0100150,46.52690124511719
G0600850,37.20273208618164
G2800570,37.122413635253906
G0500110,51.359580993652344
G5101133,61.940914154052734
G2600050,18.97381019592285
G0500150,61.33757019042969
G4200110,56.90060043334961
G4701330,56.972068786621094
G5101355,60.89719772338867
G0600810,35.46121597290039
G4500010,26.128093719482422
G3600630,59.021549224853516
G1200670,6.1037421226501465
G1700910,44.31367874145508
G1300510,28.25521469116211
G1800470,62.03003692626953
G2100350,66.65145111083984
G1901370,56.574100494384766
G1801470,65.87254333496094
G0601010,35.20764923095703
G4100650,41.66855239868164
G2100830,67.8363265991211
G3701830,26.853370666503906
G4802850,19.68164825439453
G0100590,40.72827911376953
G4804590,26.82122802734375
G2300190,51.18196487426758
G3900210,60.4124755859375
G3150195,64.282684326171875
G4950295,30.4251708984375
G0100770,62.286529541015625
G2500050,28.981063842773438
G1300930,17.268686294555664
G5100430,54.387001037597656
G2200910,54.846500396728516
G3300050,39.317604064941406
G4801570,30.87931251525879
G3600190,37.23035430908203
G5101670,56.84803009033203
G4804010,25.378467559814453
G1200810,5.547485828399658
G1700050,66.53026580810547
G1901570,57.28776931762695
G4804910,29.12896156311035
G2050495,52.64991760253906
G2601550,34.62179946899414
G1302330,55.013824462890625
G2100190,58.491119384765625
G2200270,32.08282470703125
G5000270,41.921630859375
G2050795,54.860870361328125
G2901750,48.75040817260742
G4950595,42.04441452026367
G2200630,56.956485748291016
G1300730,22.98207664489746
G2600230,30.098508834838867
G2600690,13.856840133666992
G2200250,42.2664794921875
G1302950,53.89743423461914
G1701530,64.53889465332031
G4200530,45.65658950805664
G2050175,58.029354095458984
G4950675,39.89625549316406
G4802830,24.048336029052734
G1800510,62.34697341918945
G0601090,36.65104675292969
G4801670,34.71335983276367
G2901210,46.44856262207031
G1301390,24.519968032836914
G4803190,29.754911422729492
G1300990,18.417476654052734
G2701110,28.30443000793457
G3600890,37.012123107910156
G2050035,60.418418884277344
G1900530,50.12942886352539
G0501210,59.077392578125
G1200090,5.246276378631592
G4701230,48.74886703491211
G1302450,19.22480583190918
G3701710,29.939119338989258
G1700330,62.532012939453125
G2701135,44.2010612487793
G0900130,33.9650764465332
G3300170,31.831710815429688
G1700030,57.1502571105957
G2100710,44.66813659667969
G2800270,37.48709487915039
G3600130,64.439422607421875
G2200235,49.090274810791016
G2700450,63.44514465332031
G4700050,58.7567024230957
G3600730,56.599205017089844
G1800350,60.809539794921875
G2901890,65.5874252319336
G1301430,36.29293441772461
G2101510,58.20964050292969
G4701390,41.96754455566406
G2050595,47.66341781616211
G5100190,33.34721374511719
G3900810,60.56242752075195
G1301750,17.213666915893555
G5100950,31.358905792236328
G1700390,65.53581237792969
G3600830,55.60029220581055
G1900050,66.10442352294922
G3700530,26.92609405517578
G4701630,56.14485549926758
G3600350,40.466636657714844
G5500630,44.80818176269531
G1302850,21.57350730895996
G4803110,24.38733673095703
G3700990,36.43096160888672
G3700690,25.827552795410156
G2800870,43.151641845703125
G4100595,48.39805221557617
G4701890,52.1605339050293
G3900770,62.2049674987793
G4801330,20.237953186035156
G1301990,22.181364059448242
G1900410,47.39711380004883
G2900390,58.705997467041016
G1302390,18.217876434326172
G5500550,62.297935485839844
G2600510,18.32317543029785
G4804490,29.9879150390625
G1801150,58.45499801635742
G4100510,54.83679962158203
G4200850,66.34859466552734
G2801530,34.892478942871094
G0600870,33.39274215698242
G2601370,11.12264633178711
G3150515,48.605010986328125
G3150335,43.95513916015625
G2900450,47.04180145263672
G1301850,14.650218963623047
G4800570,23.895545959472656
G3900990,61.33767318725586
G1900190,39.1453742980957
G4200090,51.00983810424805
G2050555,57.510276794433594
G5000150,39.262386322021484
G5100170,43.846229553222656
G4200190,53.67729568481445
G1300450,23.430591583251953
G0600930,34.42134094238281
G4701410,58.54103469848633
G1701290,64.32640075683594
G2902150,66.613128662109375
G4802090,30.6025333404541
G3700130,32.98969650268555
G2901830,56.139068603515625
G3150115,56.76671600341797
G1302350,16.286678314208984
G2700877,18.40390968322754
G2801110,33.58604431152344
G4801210,29.673076629638672
G1901170,52.6722297668457
G1701130,64.1400375366211
G5101890,32.88288497924805
G5101197,58.19408416748047
G1302990,9.409046173095703
G1200950,5.354173183441162
G5100833,51.919342041015625
