GISJOIN,clay_mean
G2101030,28.904430389404297
G4200070,15.306620597839355
G3001110,22.255033493041992
G3800915,22.545507431030273
G4400050,11.510025978088379
G1200370,4.870044231414795
G1700390,16.646947860717773
G2800170,26.474271774291992
G5101090,18.357851028442383
G1301410,22.92658042907715
G5400650,14.429444313049316
G2201190,15.226946830749512
G3100510,19.82032585144043
G2901950,20.136798858642578
G0100790,19.118995666503906
G0500570,28.300430297851562
G2600735,10.333333015441895
G3600030,14.549861907958984
G0450015,16.941076278686523
G0500430,18.79266929626465
G2902110,23.456546783447266
G3200250,20.058818817138672
G4200030,14.789274215698242
G0500610,19.371002197265625
G2701430,28.476749420166016
G4801450,40.7516975402832
G3800170,28.483562469482422
G2000710,19.13702392578125
G0100090,16.02705955505371
G5501390,25.791677474975586
G3800190,19.29201316833496
G3550495,21.549819946289062
G3200230,13.833900451660156
G5100210,17.244487762451172
G4700875,18.18729019165039
G4600230,26.60091209411621
G0450035,28.612428665161133
G4200790,14.076089859008789
G2801510,45.03436279296875
G3101250,17.924816131591797
G4201090,15.890626907348633
G2700850,28.672561645507812
G4804390,36.23149108886719
G1801110,13.09127140045166
G2200950,34.351165771484375
G3100530,26.735979080200195
G1300190,7.154819965362549
G5100730,12.403679847717285
G2000030,25.665639877319336
G5101130,19.256860733032227
G5400410,22.852746963500977
G2901470,29.9558048248291
G2500010,4.728813648223877
G3101650,13.868123054504395
G1800870,13.809782028198242
G4500150,10.90119457244873
G1700570,18.4694766998291
G3600130,14.007884979248047
G4800350,40.13637924194336
G5100950,16.286468505859375
G3600650,13.356722831726074
G3701710,28.733713150024414
G2100330,15.53669548034668
G4803270,52.759029388427734
G2902210,17.40593719482422
G2800890,14.577729225158691
G1303150,10.319061279296875
G5500790,21.57940101623535
G2000150,33.583560943603516
G5100690,19.755313873291016
G4700590,19.557941436767578
G2400190,13.463600158691406
G4804070,17.55998420715332
G3100790,12.598527908325195
G2600110,8.0102081298828125
G0501090,18.16094970703125
G2100790,24.6551513671875
G4800590,32.80396270751953
G3701930,25.392465591430664
G1200310,3.1390206813812256
G1800390,15.017545700073242
G5400230,15.536574363708496
G3200310,25.932973861694336
G0600530,22.899147033691406
G1701850,19.2000789642334
G2101450,13.418275833129883
G2201110,16.29737663269043
G0600910,13.429040908813477
G2000930,15.95024299621582
G4802130,18.412874221801758
G5400750,16.541770935058594
G5400730,21.83756446838379
G3400410,15.874933242797852
G4100090,13.970643043518066
G2600350,6.349065780639648
G2900290,19.766845703125
G5300110,18.453018188476562
G4100590,15.550141334533691
G3400170,16.355968475341797
G5500390,17.142406463623047
G1302090,8.681791305541992
G4050075,15.52153205871582
G4802950,16.838960647583008
G4600235,18.374998092651367
G1701230,19.69414710998535
G5400310,14.76703929901123
G2900890,20.781295776367188
G4601350,23.835908889770508
G4700070,19.930604934692383
G2801370,14.942997932434082
G4701510,17.900497436523438
G0600370,15.553406715393066
G5400990,20.17707061767578
G3400010,6.351041793823242
G3600770,14.496111869812012
G1801050,14.955558776855469
G2600170,12.98237133026123
G2800910,13.078253746032715
G5100610,18.058088302612305
G3400270,13.97180461883545
G2901530,15.590471267700195
G1302110,28.965518951416016
G2601210,8.847212791442871
G1300470,22.667314529418945
G0800710,19.01848793029785
G4600610,20.15587615966797
G5100035,14.566478729248047
G0600070,21.46416664123535
G2901450,15.121186256408691
G0900030,10.998116493225098
G1302930,28.016637802124023
G4800497,18.595909118652344
G4804050,21.4683895111084
G3701430,17.902206420898438
G3901490,22.28152084350586
G3550455,23.038225173950195
G3601110,14.312949180603027
G2200050,33.42454147338867
G4803710,19.617992401123047
G4601090,25.239421844482422
G4600210,23.764041900634766
G4100710,25.1177921295166
G4200970,15.719808578491211
G0501230,27.00164031982422
G3701190,25.524240493774414
G1701970,20.79269790649414
G2000510,17.760223388671875
G0101330,12.863961219787598
G2700930,23.13471031188965
G2001170,32.879371643066406
G4800210,18.09785270690918
G4804350,51.32809829711914
G5600070,19.776647567749023
G4801390,52.19061279296875
G2200550,21.406044006347656
G1900490,25.102394104003906
G1301590,29.140384674072266
G0500130,13.426826477050781
G4701590,25.569538116455078
G4804970,25.3096866607666
G1800630,20.23016929626465
G1900010,31.36368179321289
G1200770,6.8766961097717285
G5500350,9.5749664306640625
G1600635,16.544708251953125
G5400050,15.11974811553955
G2900250,26.181032180786133
G2900930,15.757798194885254
G5101530,14.370972633361816
G2700350,8.454109191894531
G5401070,28.92024803161621
G2001370,13.495857238769531
G4804950,6.2616119384765625
G4800890,18.11435317993164
G1900650,20.070199966430664
G4803450,17.47540855407715
G3901450,15.96567153930664
G4700770,17.06511116027832
G4801430,30.19283676147461
G4600810,21.940683364868164
