GISJOIN,silt_mean
G1701150,65.44401550292969
G1901070,58.03076171875
G2900090,68.08199310302734
G1900110,53.33446502685547
G5101930,28.6949462890625
G2100830,67.8363265991211
G3700890,37.563236236572266
G5101170,34.4458122253418
G4201050,51.5792236328125
G3900030,56.5104866027832
G0500890,62.71622848510742
G2801030,43.944515228271484
G1700430,61.8541374206543
G0900110,32.78548812866211
G5100490,33.545413970947266
G3701710,30.036701202392578
G5101490,30.448740005493164
G4701150,47.19709396362305
G1800950,60.48891830444336
G5000170,42.703590393066406
G0101030,45.80791473388672
G3400170,43.40328598022461
G0501390,45.04265594482422
G4200930,55.688175201416016
G1701430,64.76701354980469
G1701690,62.4315071105957
G4800390,31.454330444335938
G4800570,24.12420082092285
G1302150,16.713497161865234
G0500490,60.887691497802734
G2101070,64.998687744140625
G2200930,29.68709373474121
G2100470,66.466796875
G2200190,53.4786376953125
G4500830,26.972454071044922
G5101450,30.4514217376709
G2900030,54.511539459228516
G3701070,23.030202865600586
G2600050,18.97381019592285
G2901730,61.43158721923828
G1302410,32.574893951416016
G2101870,54.92372512817383
G5100570,29.177379608154297
G2601150,25.849700927734375
G4700710,54.71764373779297
G1301490,24.855823516845703
G1700170,58.770355224609375
G5101937,55.30738067626953
G4701870,60.75230407714844
G1300310,15.128279685974121
G1700390,65.53581237792969
G2750055,30.825658798217773
G1801730,63.33175277709961
G2100890,62.811256408691406
G2800570,37.122413635253906
G5101135,64.28675079345703
G5501010,59.46364212036133
G3400090,21.5201416015625
G4200190,53.67729568481445
G3900010,64.72608947753906
G5100250,29.695842742919922
G1800990,34.549949645996094
G3900730,61.303314208984375
G2400170,53.73841857910156
G1800530,60.18391418457031
G1800490,29.321130752563477
G5101053,55.39381408691406
G5101175,59.009666442871094
G2100330,65.58316802978516
G5100837,61.100372314453125
G2200250,42.371551513671875
G4200850,66.34859466552734
G2902150,66.4193115234375
G4201210,50.33867645263672
G5100360,31.778451919555664
G2800330,65.12247467041016
G3701310,23.982318878173828
G3901130,61.730892181396484
G1301930,18.191865921020508
G1801450,60.15224075317383
G2100850,67.26122283935547
G4400070,33.60569381713867
G0501170,60.094146728515625
G0500550,61.724273681640625
G0600370,32.68330001831055
G2100090,67.27616119384766
G1700290,63.894168853759766
G2201070,31.0030517578125
G2800290,53.68330764770508
G1200650,12.518220901489258
G2601170,21.978885650634766
G1200230,6.123037815093994
G2901870,64.72102355957031
G1301410,23.808748245239258
G3701790,56.146087646484375
G3600350,40.52359390258789
G0100570,35.35332489013672
G2801070,60.90631103515625
G4800010,19.29176139831543
G2600870,32.57274627685547
G3600310,40.87946701049805
G2400410,51.43848419189453
G2600450,34.76048278808594
G0500570,41.210968017578125
G1801390,62.493553161621094
G5100470,54.62912368774414
G5100530,31.863815307617188
G1800050,60.966712951660156
G2901590,65.72587585449219
G5000110,39.7655143737793
G5100150,54.21683883666992
G1701790,56.49440002441406
G4500690,23.028541564941406
G1100017,51.16227340698242
G4802890,16.65896987915039
G1900430,64.765167236328125
G2300150,48.16298294067383
G5101890,32.88288497924805
G0600090,34.570960998535156
G4804770,24.621261596679688
G3900070,62.75419616699219
G2600930,29.15784454345703
G3701890,36.941741943359375
G2100710,45.608951568603516
G3900610,59.302734375
G0500650,48.22037124633789
G5101010,29.007822036743164
G1301070,15.402837753295898
G4200950,54.242774963378906
G1301970,15.080537796020508
G2800910,33.73985290527344
G2102390,62.74103546142578
G3901690,62.83964538574219
G1300930,17.07502555847168
G4200430,53.284400939941406
G5500010,13.771414756774902
G2101030,59.020103454589844
G0501010,41.35325622558594
G1901250,55.600372314453125
G1701450,65.17192840576172
G3901230,44.08428955078125
G3900370,62.520225524902344
G1801150,58.45499801635742
G0501050,42.88167190551758
G1702010,61.03382873535156
G3901470,52.669212341308594
G2901970,48.25840759277344
G5500490,59.60018539428711
G2101010,67.930419921875
G5101957,40.889163970947266
G2901490,66.20833587646484
G4804190,28.00347328186035
G0500930,41.26118087768555
G1700790,67.14378356933594
G1700210,64.96968841552734
G1700990,63.2202033996582
G0100990,32.65026092529297
G1700810,64.80951690673828
G3900250,66.3686294555664
G4801410,31.478689193725586
G2901650,60.25431442260742
G0501410,36.660404205322266
G1701350,64.96680450439453
G5100155,58.68498992919922
G4800290,29.288955688476562
G2600250,30.55594825744629
G1800410,60.93143081665039
G4700610,47.27664566040039
G5100770,40.446922302246094
G4804670,27.411378860473633
G3700810,28.83108901977539
G4804230,21.94894027709961
G5100630,42.66624450683594
G1901050,52.772029876708984
G0100250,31.348060607910156
G2800630,58.31803512573242
G1200830,5.298074245452881
G3901090,62.48556900024414
G1801190,65.84740447998047
G0100730,52.60853576660156
G2200990,37.36709213256836
G3701570,29.06650733947754
G5100775,55.49260330200195
G3900410,62.1208610534668
G4200510,56.41884994506836
G4700290,46.2849235534668
G1700510,66.65438079833984
G1800430,66.64300537109375
G0500430,53.603858947753906
G3701110,37.147010803222656
G1801010,66.05775451660156
G0900150,32.480472564697266
G1800010,58.47487258911133
G2900550,62.39872741699219
G5100730,29.786449432373047
G4701450,58.84391784667969
G4701830,66.49059295654297
G1301690,22.34084129333496
G1200950,5.634579658508301
G4200990,47.36808395385742
G4800970,31.76760482788086
G4801470,35.68458557128906
G1800110,62.95429611206055
G1301790,23.98973274230957
G2901510,62.189979553222656
G3400130,45.335384368896484
G2100450,64.277374267578125
G1201290,6.824535846710205
G3901270,61.80534744262695
G2101230,62.06665802001953
G4701750,46.27615737915039
G3600930,61.38302993774414
G2902230,63.97468948364258
G1301150,57.74504470825195
G2601490,19.781055450439453
G4701650,62.967628479003906
G2901810,65.08660125732422
G3901710,53.899871826171875
G3701190,28.854402542114258
G4701210,62.151737213134766
G3900190,61.93758010864258
G3600450,43.96781921386719
G5101970,56.09214782714844
G2101770,64.3012924194336
G2900130,59.60993576049805
G2900850,64.59272766113281
G5100810,34.773651123046875
G4500070,26.317129135131836
G2101890,59.031761169433594
G3901610,48.56303405761719
G1700250,67.06520080566406
G3600210,54.165245056152344
G3400030,42.844547271728516
G2600150,31.585941314697266
G2601530,18.508447647094727
G1901530,46.08298110961914
G1700190,63.93888854980469
G2101730,57.677425384521484
G4200910,62.65732955932617
G4701330,56.27959442138672
G3700210,37.68693161010742
G2600810,22.650930404663086
G1801290,63.20329666137695
G2400250,58.517173767089844
G0101210,41.97360610961914
G1200065,6.308680534362793
G5101215,47.482330322265625
G1301050,23.775522232055664
G3901590,60.53336715698242
G0501150,39.029541015625
G1901590,47.35029602050781
G2901790,65.91444396972656
G1700130,61.161376953125
G5101855,59.31861877441406
G0600170,35.96564865112305
G4700690,52.07075881958008
G1801330,63.27849197387695
G3900950,32.30778121948242
G2102250,68.00011444091797
G1300890,19.041954040527344
G4700110,63.97077941894531
G2200130,30.524383544921875
G3900290,61.740657806396484
G1800810,59.38448715209961
G2102150,58.623870849609375
G4201310,59.24654769897461
G3900550,64.92058563232422
G0900070,36.059383392333984
G2901890,65.5874252319336
G2800110,37.76450729370117
G4130095,44.8936882019043
G2900070,57.03784942626953
G4500390,30.672931671142578
G5101130,50.244319915771484
G5100890,28.02036476135254
G2900530,66.6744613647461
G5101730,52.647315979003906
G4200370,54.961769104003906
G5500250,60.43331527709961
G5100230,47.763153076171875
G1901390,54.59916305541992
G4700310,67.48339080810547
G0500750,57.135215759277344
G1300450,27.056413650512695
G0500170,42.605262756347656
G1901230,56.80963897705078
G0100890,58.733863830566406
G3901010,58.96652603149414
G4500630,19.36404037475586
G1302170,24.860275268554688
G1701170,63.10548400878906
G5101593,58.7982292175293
G3600650,44.452396392822266
G5100550,31.915279388427734
G2900750,46.87104797363281
G3701850,28.819164276123047
G3701170,30.49280548095703
G3901150,58.61859130859375
G3901530,60.524776458740234
G2901430,36.820655822753906
G1700670,63.496273040771484
G4700370,63.2688102722168
G2900730,61.82183837890625
G3901290,60.662445068359375
G2100910,68.83324432373047
G2800230,33.07062530517578
G3601190,35.84975051879883
G1700590,62.10423278808594
G0500730,46.27431106567383
G5101530,51.67694091796875
G1800270,59.28832244873047
G5101835,64.22003936767578
G2101410,63.99176025390625
G2900810,46.21421813964844
G3900790,59.014095306396484
G0100950,42.7435188293457
G1301630,19.824254989624023
G4500550,19.957185745239258
G5500770,29.227853775024414
G1701890,66.325164794921875
G5101710,49.74495315551758
G1301530,20.833967208862305
G1302450,19.22480583190918
G1700710,58.54920196533203
G1700730,63.79819107055664
G4701170,56.815059661865234
G5000010,40.14948272705078
G2800210,64.73301696777344
G3700290,33.8117561340332
G2100010,64.2380142211914
G3600390,59.46908950805664
G2101570,66.64915466308594
G1300990,18.33968734741211
G1301450,23.85515785217285
G4201070,49.13507843017578
G2102070,63.33618927001953
G4400090,36.14487838745117
G2801430,33.96271514892578
G3300150,32.327056884765625
G1800570,60.66714096069336
G1700150,64.604156494140625
G0500350,38.88530349731445
G2300050,35.133872985839844
G0100310,21.73969078063965
G0500410,44.0167236328125
G1801410,27.52935218811035
G1201070,5.53791618347168
G1700010,62.93033218383789
G2102110,59.581642150878906
G4800510,21.240869522094727
G1000010,32.561729431152344
G2902030,65.44709777832031
G5100670,30.445161819458008
G3700010,36.39456558227539
G5101370,56.35932159423828
G3600410,42.1950569152832
G2900610,47.15997314453125
G5101590,29.43310546875
G0100630,34.57884216308594
G3601150,52.472877502441406
G1800070,61.496429443359375
G3600030,64.02725982666016
G4700970,58.93711853027344
G1800290,60.02205276489258
G5101810,30.260610580444336
G2101810,53.68406677246094
G4200810,51.099342346191406
G1800470,62.03003692626953
G0601010,36.04438400268555
G4802450,39.03555679321289
G0100490,43.92539978027344
G0601050,35.00474548339844
G5101410,38.77001190185547
G0501430,47.825931549072266
G4200770,56.270240783691406
G2200770,44.04438781738281
G2901830,56.139068603515625
G2100970,54.849693298339844
G2101550,56.93980026245117
G1900990,56.72731399536133
G2101750,57.147525787353516
G3400210,44.62495803833008
G2400390,44.36534881591797
G1900950,56.212066650390625
G1701990,64.85114288330078
G3300190,39.13007354736328
G1700650,65.03807067871094
G4130115,40.47978973388672
G3700570,39.82477951049805
G1301130,20.530956268310547
G0100170,28.346269607543945
G0501450,50.91926193237305
G0501110,59.980525970458984
G2500170,29.918209075927734
G1901550,57.06572341918945
G1302350,16.37071990966797
G1800230,63.2041130065918
G3600610,50.40304946899414
G1901150,54.627227783203125
G3900430,47.93125915527344
G4802910,37.81304931640625
G2750075,34.928749084472656
G3700270,31.85206413269043
G4801770,24.602869033813477
G3900130,62.43965148925781
G2601050,14.070246696472168
G3901410,61.69926071166992
G2901860,61.72914123535156
G3600870,44.002986907958984
G3900910,58.4083366394043
G1701410,64.28343963623047
G2400130,57.060447692871094
G5101210,54.307777404785156
G2900710,60.04539489746094
G5100910,43.78078842163086
G0500010,56.62168502807617
G4700850,67.28373718261719
G4701350,65.7110595703125
G2900310,66.1493911743164
G2102170,64.09930419921875
G2101850,62.594940185546875
G4803490,28.426862716674805
G2100510,56.80420684814453
G1302070,23.30116844177246
G5000230,48.58536148071289
G4800730,26.022666931152344
G5000090,43.44380187988281
G2900830,58.366554260253906
G5500710,48.41133499145508
G2800750,34.68589782714844
G1302230,42.55519104003906
G2800310,35.72248458862305
G1702030,62.30878829956055
G4200010,61.02886962890625
G0500590,49.52546691894531
G1801770,58.209449768066406
G0900010,33.00941848754883
G3701270,21.851064682006836
G4801710,28.626861572265625
G1100075,50.83913040161133
G2100650,57.76917266845703
G0500190,47.7578010559082
G4700530,63.61268997192383
G2100570,61.13758087158203
G3550555,30.20774269104004
G5101050,48.18187713623047
G3601210,63.00663375854492
G3600790,36.39269256591797
G2800610,31.9339542388916
G3701630,20.541797637939453
G5101990,33.929386138916016
G1701290,64.32640075683594
G0500470,43.610565185546875
G2200870,13.084900856018066
G4950235,43.12173080444336
G3550395,36.01741027832031
G5500270,64.26573944091797
G2600650,34.20115280151367
G5100035,37.08404541015625
G4950655,35.08961868286133
G5101290,34.839874267578125
G0100055,46.49136734008789
G1302090,17.471837997436523
G1800150,61.70304870605469
G3900670,61.21682357788086
G4803910,20.85919761657715
G1801210,62.30478286743164
G5101553,57.04772186279297
G2300070,38.9130744934082
G5101510,36.099884033203125
G0501130,44.85270690917969
G2100250,55.68606185913086
G3400050,16.72218132019043
G1302750,16.459367752075195
G1303010,21.821483612060547
G2902070,51.93128204345703
G1800830,55.33183288574219
G1302910,33.955326080322266
G3400370,44.138465881347656
G4701590,60.42534255981445
G2300290,47.422821044921875
G3900930,58.6524543762207
G0600770,33.89533233642578
G3601050,57.55466842651367
G3300110,31.5549373626709
G4500590,25.68195343017578
G1300010,13.337714195251465
G2601450,27.106464385986328
G3600190,37.23035430908203
G4700170,57.513362884521484
G4500510,19.10605812072754
G1302590,17.504276275634766
G1900710,60.282615661621094
G1901450,54.11256790161133
G4700990,68.1226806640625
G1801130,44.196006774902344
G0600970,36.224884033203125
G1302990,9.43751049041748
G1303030,19.711429595947266
G5000030,48.844207763671875
G3900890,61.97841262817383
G2900210,57.69267272949219
G3700410,29.90524673461914
G0501250,44.4196662902832
G2102130,67.52906799316406
G1900150,45.05540084838867
G1801370,65.970703125
G2100290,61.5485725402832
G2101390,66.63744354248047
G2901450,68.07615661621094
G3550035,29.444746017456055
G4200630,54.95072937011719
G0501090,43.89445877075195
G3700770,37.05150604248047
G4500890,20.15555763244629
G5101557,54.81621551513672
G3901330,60.9443473815918
G0100870,28.896833419799805
G0101110,33.43169021606445
G1301750,17.09844207763672
G5101190,28.91897964477539
G2600750,25.526098251342773
G3701250,28.011165618896484
G4130135,46.843292236328125
G1700230,63.585941314697266
G5100615,52.424434661865234
G1701470,66.0771713256836
G0101150,53.31328201293945
G2200510,41.076168060302734
G4500450,28.009078979492188
G4130035,54.617008209228516
G2500270,31.221786499023438
G2500150,35.42118835449219
G1201115,5.247978687286377
G3400250,21.632591247558594
G2500130,32.87025833129883
G2750175,35.55085372924805
G1700370,64.17133331298828
G5101770,39.40397262573242
G2600370,36.09449768066406
G0600430,28.125783920288086
G4700430,68.05377197265625
G2801130,43.235660552978516
G2200730,43.01172637939453
G4803870,34.085182189941406
G5101470,32.930015563964844
G2101270,51.86430740356445
G4400030,36.93989944458008
G1300570,28.751474380493164
G0101190,34.85271453857422
G3901190,61.7795524597168
G3701350,44.41101837158203
G1800770,64.24494171142578
G2901530,63.25802230834961
G4701570,66.80189514160156
G5100715,58.0772705078125
G1302130,55.27908706665039
G2900390,58.705997467041016
G2901070,63.94854736328125
G5100990,28.076377868652344
G4800150,24.32796287536621
G1800390,31.57535171508789
G3701990,38.1977424621582
G2801330,38.278106689453125
G2101510,58.50590133666992
G2200550,63.1484489440918
G3900990,61.33767318725586
G2102030,61.47853469848633
G1800870,31.9945068359375
G2901370,53.51689529418945
G3601230,63.51619338989258
G2200690,41.407405853271484
G3900530,57.12624740600586
G4802410,33.419525146484375
G3901170,60.35129928588867
G1701310,63.241451263427734
G4500370,36.67414855957031
G5500210,48.9106330871582
G1701970,57.73027038574219
G1200250,36.766483306884766
G3700310,20.727882385253906
G1200870,8.321176528930664
G2601095,16.371959686279297
G2201130,41.18798065185547
G5500790,62.00262451171875
G2901950,65.08892822265625
G1700570,63.48084259033203
G1302670,17.07813835144043
G0100970,28.077791213989258
G3900050,64.11006164550781
G2400370,53.75605392456055
G2801530,34.892478942871094
G4201330,61.095726013183594
G4201270,59.56331253051758
G2900590,65.6162109375
G2901750,48.75040817260742
G3900870,56.366756439208984
G1700750,47.76865768432617
G4701770,57.640132904052734
G2900990,63.26105499267578
G2100310,66.93946075439453
G0100670,22.026090621948242
G2901570,64.72850799560547
G2800070,42.30473709106445
G2102090,58.232757568359375
G1201130,16.25510025024414
G4804810,23.6336669921875
G1302930,24.67995834350586
G5101550,51.84375
G2300170,34.602603912353516
G3700330,28.92791175842285
G2601470,44.40481948852539
G0600410,36.469051361083984
G2300310,29.580984115600586
G4701630,56.14485549926758
G5500970,35.967830657958984
G3600550,54.797420501708984
G1900650,49.38644027709961
G4803510,30.718517303466797
G1200890,7.08128023147583
G5101030,27.74378776550293
G3700370,43.64289855957031
G4500110,14.262343406677246
G2600490,34.61617660522461
G2901410,65.38780975341797
G1700550,65.0844955444336
G2601550,34.62179946899414
G1301230,33.03248977661133
G5100010,35.44300842285156
G0100350,30.290685653686523
G3701030,27.107223510742188
G0500670,51.60828399658203
G1801030,54.54990768432617
G3900690,29.87946128845215
G4700870,65.8023452758789
G2900570,63.10676574707031
G4200550,48.973236083984375
G0600950,36.930057525634766
G4700730,55.19510269165039
G2801230,44.26201248168945
G5100590,45.65896987915039
G1201310,13.549967765808105
G2900050,58.55504608154297
G1200130,13.724937438964844
G3901350,62.99927520751953
G2400430,53.93315124511719
G3600630,59.021549224853516
G1301850,14.926875114440918
G1800090,59.70645523071289
G4200150,62.518001556396484
G1801590,60.93479919433594
G3601010,65.28289031982422
G3600990,60.96348190307617
G0500070,68.70344543457031
G4130075,57.08091354370117
G1300070,17.613290786743164
G1701670,66.118438720703125
G4700570,58.82653045654297
G4500010,26.128093719482422
G1700610,63.03704833984375
G5100410,31.772720336914062
G4800410,26.0582332611084
G2400090,37.54661560058594
G4200610,47.916717529296875
G2200370,63.35580825805664
G5501330,58.6552734375
G1901570,57.28776931762695
G0100030,27.634092330932617
G0101310,33.317230224609375
G4800890,22.76333999633789
G2200890,35.41160202026367
G4802850,19.084434509277344
G2100030,66.71964263916016
G4200250,50.03865051269531
G3600150,65.4680404663086
G3700350,24.890628814697266
G1900190,39.1453742980957
G1800450,58.3289680480957
G2901090,66.7728042602539
G2201110,33.239952087402344
G5101150,29.725074768066406
G4130055,42.06603240966797
G1300290,15.946660995483398
G3700830,23.704914093017578
G2900970,62.569637298583984
G1300395,21.665864944458008
G2200050,40.103675842285156
G1801070,63.01300811767578
G2100870,63.934059143066406
G2200630,56.956485748291016
G3300170,31.831710815429688
G1701010,60.67591094970703
G5500170,46.37526321411133
G2601110,18.756916046142578
G1901755,49.90446853637695
G2600610,23.920013427734375
G3700530,26.92609405517578
G5101750,28.907989501953125
G4200590,67.733978271484375
G0100370,32.01401901245117
G5100953,56.81016540527344
G0100230,29.50107765197754
G0501190,46.26713180541992
G5100935,52.63833999633789
G3600290,63.452964782714844
G3400350,59.8299674987793
G5101275,49.93833541870117
G3600510,61.96285629272461
G2101790,56.95965576171875
G5100710,46.4376220703125
G1700630,55.71836471557617
G4802010,32.30510330200195
G1701110,60.78512191772461
G5100853,50.3043327331543
G5100957,48.77303695678711
G1700950,65.3978271484375
G1300870,16.4501895904541
G1701750,65.87601470947266
G3600430,45.53983688354492
G1800730,31.784687042236328
G4130155,54.74971389770508
G2500210,29.66457176208496
G4701390,41.96754455566406
G3701930,30.665950775146484
G2200850,36.9332275390625
G2100170,61.58596420288086
G1301190,23.615022659301758
G3600230,64.87711334228516
G1901830,56.98741149902344
G0500330,46.049625396728516
G5500650,65.91156005859375
G2200950,31.184463500976562
G2300270,45.45720291137695
G2901110,49.768348693847656
G1701870,66.64228820800781
G1302850,21.57350730895996
G4804570,28.84554672241211
G5100970,27.824893951416016
G2100770,56.948394775390625
G3900570,61.02434539794922
G4700190,43.94080352783203
G1901790,54.37940979003906
G2900270,50.177886962890625
G5101133,61.90892791748047
G5100533,57.732051849365234
G1700270,66.9881591796875
G2600210,35.360843658447266
G2400470,31.598831176757812
G2601030,43.770599365234375
G2800450,38.016845703125
G2800870,43.151641845703125
G4201110,54.32666778564453
G1300330,17.12513542175293
G0600890,34.96015930175781
G3700130,32.98969650268555
G3901650,63.42185974121094
G0101270,48.33375549316406
G3900970,63.52674865722656
G1800670,62.76788330078125
G1700690,63.22640609741211
G3900330,62.90180969238281
G1800690,59.10126876831055
G3400070,20.75133514404297
G2100790,60.73986053466797
G4700070,47.26428985595703
G2900450,47.04180145263672
G0100070,34.851322174072266
G4701230,48.8031120300293
G2101670,59.88263702392578
G4701670,65.99676513671875
G2601590,20.38169288635254
G4804490,29.9879150390625
G2300030,62.03834915161133
G2750115,28.698104858398438
G5101650,51.52986526489258
G0500110,51.332706451416016
G4500570,37.14130401611328
G5500590,57.4217414855957
G2901710,45.801578521728516
G4500870,27.81809425354004
G2900790,47.60995864868164
G5100430,54.387001037597656
G1302970,25.05362319946289
G0100655,41.02935791015625
G0501270,45.3221549987793
G5100830,31.43048858642578
G5100293,58.033931732177734
G4200390,66.816497802734375
G4200710,61.65116500854492
G4200270,45.01662063598633
G3900510,31.60820770263672
G1800970,59.98295211791992
G5101270,29.732685089111328
G1701070,66.878662109375
G1701050,57.99190139770508
G1901130,50.64200973510742
G2100950,50.852718353271484
G4701510,48.31603240966797
G3400410,44.49873352050781
G2600990,35.23485565185547
G2901150,49.0987663269043
G4700030,56.07145309448242
G4950295,36.92752456665039
G2400010,51.73729705810547
G1801310,24.615249633789062
G1801530,60.7568473815918
G1301290,57.484249114990234
G2901770,57.13557815551758
G2900250,55.189388275146484
G1300730,22.98207664489746
G1302890,19.545549392700195
G4201010,62.66657257080078
G5000190,46.13054275512695
G2101110,63.50250244140625
G0500150,61.3703498840332
G1302630,20.85608673095703
G4200170,64.84691619873047
G4800910,30.71999168395996
G4200890,52.74906921386719
G3600130,64.439422607421875
G3701390,34.97567367553711
G4850000,40.235782623291016
G3600530,60.62518310546875
G1300090,22.9604434967041
G2800550,28.221221923828125
G5101070,51.493919372558594
G2500070,17.015281677246094
G3900490,62.059181213378906
G1300510,28.25521469116211
G2601510,33.68803405761719
G0100830,66.46369171142578
G1900510,51.508609771728516
G1701390,65.66251373291016
G1302610,19.431440353393555
G4700790,57.22652053833008
G5101437,57.04047393798828
G2200490,33.85996627807617
G4700150,63.3517951965332
G5501390,35.78316879272461
G1700970,61.29043197631836
G2200670,53.07243347167969
G4950115,40.74230194091797
G5501110,47.305057525634766
G1800250,67.41410064697266
G3600730,56.599205017089844
G4700770,49.37318801879883
G3900150,67.071441650390625
G2500010,12.980875968933105
G1800590,61.086605072021484
G2400310,53.924190521240234
G1900310,57.93132781982422
G4700510,56.07981491088867
G2801010,36.417930603027344
G2100750,57.03993225097656
G1701770,66.29051971435547
G2800670,35.70853805541992
G2801610,53.6188850402832
G2800190,46.818572998046875
G3901030,64.193572998046875
G3600810,32.371795654296875
G2101130,62.12656021118164
G1901010,54.762939453125
G1701810,62.566524505615234
G0500950,58.10731887817383
G5101330,27.945838928222656
G1200010,5.586064338684082
G2800410,35.777061462402344
G4201190,49.39059066772461
G2801590,42.379390716552734
