GISJOIN,sand_mean
G4802770,33.7532844543457
G4500190,59.9539909362793
G3901430,27.683862686157227
G4802230,40.81801223754883
G5500450,25.091907501220703
G2601570,60.31615447998047
G2100990,21.166549682617188
G2900410,19.148784637451172
G4804690,46.97049331665039
G5100930,59.93140411376953
G4700410,15.628212928771973
G4802930,47.25069808959961
G3300030,60.44995880126953
G1800190,16.715898513793945
G3901050,16.255481719970703
G4800655,68.07103729248047
G2801350,18.636926651000977
G3600670,27.656326293945312
G5101910,22.90194320678711
G4950615,41.3046760559082
G3700510,73.791961669921875
G4500310,71.983154296875
G3300090,53.83732223510742
G0100050,64.61060333251953
G2600770,54.91986083984375
G4804710,57.59012985229492
G3600750,49.360023498535156
G0600850,36.160770416259766
G4200330,32.544281005859375
G4803550,48.54405975341797
G2901230,19.15913963317871
G4700490,32.61803436279297
G3700870,45.73238754272461
G4701790,29.950815200805664
G1801690,24.12836265563965
G5100350,37.420387268066406
G2800010,21.41477394104004
G3600110,27.842687606811523
G4804030,49.537254333496094
G1701330,17.78276824951172
G2901050,16.1449031829834
G2101630,16.359474182128906
G1300550,26.922754287719727
G4800370,33.851036071777344
G2101370,17.794937133789062
G5100310,38.5481071472168
G2101710,21.506534576416016
G1701150,16.815839767456055
G1901070,17.881744384765625
G2900090,16.655698776245117
G1900110,19.283557891845703
G5101930,58.883506774902344
G2100830,18.59906005859375
G3700890,43.26593017578125
G5101170,40.588199615478516
G4201050,32.5526008605957
G3900030,18.56902503967285
G0500890,22.72979164123535
G2801030,21.5932674407959
G1700430,16.024059295654297
G0900110,57.36406707763672
G5100490,47.59928512573242
G3701710,42.08378219604492
G5101490,51.9664306640625
G4701150,33.30358123779297
G1800950,17.617399215698242
G5000170,44.30275344848633
G0101030,36.26968002319336
G3400170,40.30628967285156
G0501390,39.969669342041016
G4200930,27.76183319091797
G1701430,17.9111270904541
G1701690,18.153980255126953
G4800390,24.845075607299805
G4800570,48.02180862426758
G1302150,68.76934814453125
G0500490,22.862436294555664
G2101070,17.432205200195312
G2200930,16.28689193725586
G2100470,16.333234786987305
G2200190,23.158313751220703
G4500830,47.832679748535156
G5101450,48.702274322509766
G2900030,18.192277908325195
G3701070,66.8713607788086
G2600050,72.496002197265625
G2901730,17.629852294921875
G1302410,49.30425262451172
G2101870,10.173720359802246
G5100570,59.05313491821289
G2601150,56.67940902709961
G4700710,27.448768615722656
G1301490,46.9074821472168
G1700170,24.25611686706543
G5101937,14.183743476867676
G4701870,18.146408081054688
G1300310,75.7974624633789
G1700390,18.282608032226562
G2750055,53.32938003540039
G1801730,18.78910255432129
G2100890,18.29827117919922
G2800570,44.37764358520508
G5101135,18.547813415527344
G5501010,18.875139236450195
G3400090,70.95233917236328
G4200190,29.73702621459961
G3900010,15.424805641174316
G5100250,50.93466567993164
G1800990,47.986209869384766
G3900730,21.634620666503906
G2400170,32.69301986694336
G1800530,16.4955997467041
G1800490,56.523719787597656
G5101053,23.978181838989258
G5101175,22.943078994750977
G2100330,18.75005531311035
G5100837,22.909563064575195
G2200250,29.85837173461914
G4200850,20.214229583740234
G2902150,17.429609298706055
G4201210,34.477699279785156
G5100360,50.662479400634766
G2800330,19.477209091186523
G3701310,64.64057922363281
G3901130,18.28594970703125
G1301930,72.657073974609375
G1801450,18.47650146484375
G2100850,17.915525436401367
G4400070,56.359893798828125
G0501170,20.34471893310547
G0500550,18.789594650268555
G0600370,48.822059631347656
G2100090,16.45128631591797
G1700290,15.542518615722656
G2201070,21.096708297729492
G2800290,29.61125373840332
G1200650,80.223724365234375
G2601170,68.81737518310547
G1200230,90.15666198730469
G2901870,17.05931282043457
G1301410,53.23046875
G3701790,21.32240867614746
G3600350,46.7275390625
G0100570,50.46040344238281
G2801070,23.04339027404785
G4800010,62.47311782836914
