GISJOIN,sand_mean
G0101050,46.08500289916992
G2200470,19.998897552490234
G3700610,71.03978729248047
G3901670,16.008285522460938
G3701610,45.755882263183594
G3700690,48.53150177001953
G5100293,32.25547790527344
G2101830,17.817947387695312
G5101090,36.9538688659668
G2400410,34.64297866821289
G1800790,18.335304260253906
G2100090,16.46323585510254
G5000070,45.16899871826172
G4201270,26.277938842773438
G3600410,46.122859954833984
G4500510,71.790008544921875
G2101370,17.450809478759766
G3300090,53.843101501464844
G3600990,27.213375091552734
G4400050,37.80814743041992
G3700810,47.434608459472656
G2100170,14.008493423461914
G3600170,21.745323181152344
G1700810,17.945167541503906
G2200070,19.77904510498047
G3600030,21.432092666625977
G1700230,18.7314453125
G1701890,17.94917106628418
G5101030,61.273616790771484
G2950135,19.35130500793457
G0550335,19.688186645507812
G3701430,45.854042053222656
G4500710,47.577545166015625
G3901510,24.71057891845703
G0100135,50.44054412841797
G2800210,20.561439514160156
G4200390,19.637645721435547
G0101010,39.911529541015625
G5101355,18.882356643676758
G4500250,72.56903076171875
G2100470,16.333234786987305
G1300510,55.403629302978516
G4701230,24.548784255981445
G3901090,17.723936080932617
G5101557,28.59259605407715
G5101830,53.84178161621094
G5101070,28.68701934814453
G1701330,17.665616989135742
G3900350,20.726463317871094
G4700010,26.148664474487305
G3600650,41.8713493347168
G2102190,16.00506019592285
G5000210,37.79170608520508
G0550135,36.5905876159668
G2200290,20.852657318115234
G2100290,15.868297576904297
G4500230,46.627750396728516
G2400170,32.69301986694336
G5101150,56.19431686401367
G5101137,15.842181205749512
G2101990,26.55960464477539
G0100710,30.59602165222168
G5100195,26.92258071899414
G4700890,19.65949821472168
G4500430,60.44746017456055
G3700370,37.820003509521484
G2100710,33.85539245605469
G5100010,51.49924087524414
G1800710,23.355182647705078
G4200430,32.859901428222656
G1301410,52.601409912109375
G2650235,61.891727447509766
G3600370,24.48281478881836
G0100030,53.82787322998047
G1800350,17.98491096496582
G5100090,31.548023223876953
G1800290,15.109712600708008
G2950115,19.00174903869629
G0100590,36.17643356323242
G2100490,14.469566345214844
G3600310,46.66607666015625
G1801550,15.380438804626465
G3601090,21.440404891967773
G5000250,41.399818420410156
G2200690,42.49711227416992
G3600530,24.773813247680664
G5101330,60.84482192993164
G4701550,32.2630615234375
G2650095,46.00920486450195
G3300150,59.063472747802734
G5100490,47.59928512573242
G1301390,45.49245071411133
G1302970,49.6712760925293
G2100930,17.494653701782227
G3601030,65.10982513427734
G4200970,31.002763748168945
G3701690,46.128170013427734
G2200770,18.545265197753906
G5101990,46.400943756103516
G4201210,33.48318862915039
G4500670,58.36775207519531
G2800950,43.68560791015625
G3900310,21.652664184570312
G2101390,17.822784423828125
G2950275,17.53731346130371
G4701630,21.360700607299805
G4200410,28.868616104125977
G3701170,56.024776458740234
G4200650,33.28629684448242
G1301630,69.49134826660156
G2200790,37.367069244384766
G3900530,20.441877365112305
G3400110,63.04181671142578
G2400350,39.06801223754883
G1801050,18.008346557617188
G3701570,44.98729705810547
G3700790,65.98885345458984
G1302350,75.24635314941406
G4701790,29.950815200805664
G4200630,29.183069229125977
G5100570,59.05313491821289
G3601010,20.529869079589844
G3400090,70.95233917236328
G1301690,53.969207763671875
G2400050,28.008424758911133
G3900550,23.81470489501953
G3900150,16.25909996032715
G1301070,76.4549331665039
G1303190,71.73827362060547
G4701030,15.149935722351074
G4700810,16.531158447265625
G3600790,51.078033447265625
G2100590,15.9127197265625
G5100150,26.44913101196289
G3901450,17.891643524169922
G3901270,19.12934684753418
G2201250,24.736562728881836
G3901570,21.15416717529297
G1300990,72.67893981933594
G4500590,49.38397979736328
G3900570,19.243478775024414
G3900290,22.85612678527832
G2102310,27.12668228149414
G2950077,35.50837326049805
G3600090,22.722204208374023
G5000130,26.280498504638672
G3400250,76.51300048828125
G3600330,52.79802703857422
G3700950,48.652645111083984
G4701770,24.323570251464844
G4701870,17.993295669555664
G1000010,56.47193908691406
G4201190,34.30842590332031
G0100670,65.66557312011719
G1800250,18.833993911743164
G2500050,61.84305191040039
G2500090,59.31438064575195
G3900770,22.291475296020508
G4700870,16.38021469116211
G5101930,58.883506774902344
G2800010,21.41477394104004
G2101610,13.166671752929688
G3600390,25.258289337158203
G2500230,71.43418884277344
G2650165,58.16934585571289
G3601130,50.415687561035156
G5100810,43.96810531616211
G3900970,15.729761123657227
G2400210,30.091516494750977
G5100950,52.3627815246582
G5101510,46.49298858642578
G2100110,20.664701461791992
G4701610,17.27608871459961
G5100957,31.685068130493164
G0550433,39.74198913574219
G1800610,16.36674690246582
G2102270,16.723360061645508
G3700830,65.166015625
G4701890,16.90081024169922
G3901130,18.28594970703125
G2100010,18.012624740600586
G0100890,18.621620178222656
G2200890,18.300668716430664
G4201110,29.800809860229492
G5100470,31.130977630615234
G5100850,56.943511962890625
G4701850,28.904220581054688
G4500890,69.20890045166016
G3700490,57.47291946411133
G2200570,16.81393051147461
G5101670,33.78449630737305
G0550375,34.81240463256836
G1701810,14.597447395324707
G1801290,17.730201721191406
G1701930,18.570444107055664
G4200270,39.31544876098633
G4701590,14.559895515441895
G3600470,NA
G5101275,33.441551208496094
G1700737,20.42826271057129
G2801530,48.62956619262695
G3701230,26.03997230529785
G5100853,34.898597717285156
G3700955,46.03315734863281
G3700470,61.40965270996094
G2101790,14.434016227722168
G3901650,18.217493057250977
G2400290,28.526275634765625
G4200210,34.55173873901367
G4500755,49.126102447509766
G3900890,19.760143280029297
G0550055,34.96280288696289
G2300090,49.15336608886719
G4500110,77.67206573486328
G5107300,60.02460479736328
G5101690,26.051517486572266
G4200050,27.521949768066406
G4500790,60.17743682861328
G3701470,59.07197952270508
G4701330,25.447124481201172
G3900230,18.712770462036133
G1301535,51.624107360839844
G2102390,13.655295372009277
G2102110,12.188579559326172
G3701010,67.86891174316406
G2100970,10.42341423034668
G4200850,20.457489013671875
G0100250,51.3726806640625
G3901310,18.276775360107422
G3600490,48.192787170410156
G4701290,35.17678451538086
G4200910,22.74982452392578
G4200150,23.604082107543945
G2300170,51.733314514160156
G3400190,29.116727828979492
G3700210,43.34043884277344
G3900470,16.429105758666992
G3600570,35.829185485839844
G3701510,29.297313690185547
G2500170,60.943153381347656
G3600130,21.50345230102539
G1303010,58.30577087402344
G3600010,24.102706909179688
G4200710,21.108121871948242
G3701850,46.845645904541016
G2400150,30.960296630859375
G4701695,22.271770477294922
G5101130,30.844261169433594
G2400030,44.87696075439453
G1800930,17.122304916381836
G4201230,29.16595458984375
G5101370,27.82442855834961
G0900110,57.36414337158203
G4700430,16.76473617553711
G1801530,23.61411476135254
G2101510,15.326570510864258
G1302710,76.05906677246094
G3900790,22.58052635192871
G2300310,61.39496994018555
G2400370,32.59514236450195
G3400130,38.6199836730957
G2650375,53.93905258178711
G2101070,17.432205200195312
G3900610,17.437580108642578
G1701190,19.741683959960938
G1301590,46.646583557128906
G2100870,17.058664321899414
G1300330,72.800262451171875
G3900490,16.651395797729492
G0101310,41.399330139160156
G4700855,29.873279571533203
G3600190,49.451168060302734
G2950215,19.005964279174805
G5000050,41.367393493652344
G3900170,18.989070892333984
G5101750,58.308345794677734
G5000270,45.232391357421875
G3701030,61.44158172607422
G1302090,73.777313232421875
G3901330,21.45793342590332
G5101215,38.44111633300781
G2101910,9.859758377075195
G3901050,16.255481719970703
G1300590,46.685157775878906
G1302410,49.30425262451172
G2500110,52.657203674316406
G4701350,21.926546096801758
G1303050,86.99800872802734
G4200330,32.835453033447266
G4200550,33.821319580078125
G5101490,51.951171875
G3701910,69.82415008544922
G5100610,28.52752685546875
G2500010,82.40677642822266
G1301570,47.073116302490234
G3900910,16.425416946411133
G2101770,17.230680465698242
G3900210,18.898847579956055
G2400190,38.7021369934082
G2950055,18.65508270263672
G1300090,55.79966735839844
G5100870,58.10490036010742
G5101630,28.103757858276367
G5101953,15.481290817260742
G3700070,34.99159622192383
G1801730,18.673851013183594
G2100770,12.700407981872559
G1801230,19.931930541992188
G2102350,26.164569854736328
G2500130,56.253971099853516
G3701550,64.54502868652344
G2500150,52.826255798339844
G5101470,42.49528503417969
G4200370,29.361160278320312
G3901110,17.160247802734375
G5000010,34.712032318115234
G3701870,47.194847106933594
G4201050,32.5526008605957
G0100130,50.600528717041016
G2102290,13.393113136291504
G3601150,30.67236328125
G5101170,40.588199615478516
G2800050,29.302419662475586
G4500190,59.9539909362793
G2100650,21.18465232849121
G2400470,56.953643798828125
G1300290,72.2224349975586
G4700510,23.59324836730957
G2800535,29.426198959350586
G1300730,54.03877639770508
G2200970,21.827238082885742
G1700590,17.66753578186035
G2950255,17.617633819580078
G3600770,22.907682418823242
G3700970,44.776309967041016
G3701770,55.02019119262695
G1301030,78.3458251953125
G2100330,18.864709854125977
G2800630,23.77175521850586
G2800590,46.20966720581055
G3900410,15.589903831481934
G2100150,12.496277809143066
G4200610,36.2218132019043
G4500290,65.79964447021484
G5100857,18.550989151000977
G5100670,45.85025405883789
G5000030,36.7805061340332
G5101415,34.61839294433594
G0100970,62.35855484008789
G5100550,52.237247467041016
G3700250,38.43103790283203
G4701450,24.036231994628906
G2101730,19.3239688873291
G4201330,23.037168502807617
G4701070,20.750831604003906
G1800430,17.543277740478516
G1300310,75.7974624633789
G1801250,19.67038917541504
G0100790,29.894784927368164
G1800470,17.45240020751953
G3600950,20.48516273498535
G4701570,17.03388214111328
G1700330,18.613033294677734
G3600830,31.016679763793945
G5000190,43.792545318603516
G1301910,57.351200103759766
G2100670,14.433880805969238
G3900250,16.458518981933594
G4201250,17.66280174255371
G3701710,42.074562072753906
G2100890,18.601364135742188
G5101110,41.30889892578125
G0101170,31.805259704589844
G0100830,15.79089069366455
G1302370,47.30094909667969
G4200770,26.974193572998047
G3400050,76.11328125
G0100470,38.72455596923828
G1700470,18.829030990600586
G4700290,34.8574104309082
G3900710,18.0476016998291
G3601110,26.319324493408203
G5000230,39.681365966796875
G4700590,25.140472412109375
G3900450,20.2111873626709
G3701630,69.36376953125
G5100410,54.419769287109375
G5101250,32.61009979248047
G5101193,20.8200626373291
G5100070,48.58624267578125
G3701290,70.276397705078125
G5100890,49.094303131103516
G5100250,50.93466567993164
G5108300,47.333335876464844
G4200290,21.01170539855957
G5101855,18.201025009155273
G2500250,56.94465637207031
G5101455,26.895992279052734
G1000050,68.50638580322266
G5100190,43.45255661010742
G4701150,33.022335052490234
G3900270,17.19891929626465
G2101810,10.52450180053711
G1301750,73.155242919921875
G1801470,17.78980827331543
G4400010,47.239463806152344
G4200010,24.564411163330078
G5101590,58.51436996459961
G3600210,32.653343200683594
G3900070,21.51581573486328
G5100237,21.268905639648438
G3901350,17.502830505371094
G1800370,19.231550216674805
G5101890,45.937225341796875
G1301190,46.80605697631836
G5101530,33.8770866394043
G1701910,18.025684356689453
G0900070,53.299102783203125
G3700330,46.23006057739258
G1301350,46.789974212646484
G2100790,14.53503704071045
G3901030,18.104446411132812
G3700190,70.521881103515625
G3701330,74.78131103515625
G1801350,16.52927589416504
G4200170,21.34773826599121
G1300390,67.947021484375
G0550017,38.07221221923828
G4200090,33.75477600097656
G5100750,47.04737854003906
G4701430,25.66423797607422
G5100170,36.555946350097656
G4700090,30.625049591064453
G5101810,55.066951751708984
G3700730,58.601566314697266
G1800510,20.120193481445312
G3901590,15.545287132263184
G4500570,44.47992706298828
G0100350,56.648136138916016
G2800370,33.1109504699707
G2101350,19.904569625854492
G3901730,26.204090118408203
G3300070,45.759788513183594
G1301050,47.40130615234375
G1302110,48.80271911621094
G3400230,57.01314163208008
G2950015,20.39385223388672
G4701250,16.31475830078125
G3900830,20.464576721191406
G2400110,57.83160400390625
G5101210,28.145605087280273
G0100090,42.668060302734375
G3900090,18.40485954284668
G3700910,59.862953186035156
G3700130,49.210567474365234
G2650215,49.11906433105469
G3400330,53.08032989501953
G1301370,45.277931213378906
G2102030,20.455163955688477
G3700770,39.794952392578125
G3600810,57.65623474121094
G1302670,74.34779357910156
G3600930,23.132261276245117
G2201170,45.57772445678711
G4400070,56.359893798828125
G5100990,60.95225143432617
G2950195,24.072277069091797
G4700190,37.60525131225586
G1800190,16.476985931396484
G5100370,42.34408950805664
G2100570,18.169097900390625
G4701650,14.594866752624512
G2801130,40.31382751464844
G5100930,59.93140411376953
G5100530,50.07929229736328
G3900810,19.284103393554688
G2200930,15.84846019744873
G3901410,20.321157455444336
G5107100,48.666664123535156
G1800410,18.913511276245117
G2201030,30.974594116210938
G2201210,19.088340759277344
G2950175,36.407962799072266
G3600450,31.307363510131836
G2800310,49.45269012451172
G5101910,24.524499893188477
G1303170,41.49906539916992
G4500310,71.983154296875
G5100360,50.662479400634766
G3901490,17.166433334350586
G5101410,39.56689453125
G2400390,42.89702224731445
G4500630,68.30907440185547
G2100810,9.841965675354004
G1700870,15.063417434692383
G0100715,44.177860260009766
G3900370,17.510637283325195
G3600690,27.480226516723633
G1302450,71.07352447509766
G2102090,11.866475105285645
G4200750,25.75618553161621
G1303030,69.68897247314453
G4200110,26.601198196411133
G0101290,53.81672668457031
G0900010,56.97674560546875
G4500750,76.47895812988281
G2200090,20.10913848876953
G2801490,22.031455993652344
G3700170,72.15562438964844
G2400090,51.314697265625
G3400150,73.49034118652344
G0900050,54.948280334472656
G3701590,39.685394287109375
G2200950,15.800912857055664
G5000110,47.540771484375
G0100730,32.82514953613281
G5100775,28.99289321899414
G5101310,54.144168853759766
G2400310,30.12247085571289
G1701630,16.700735092163086
G2101710,21.43223762512207
G1701510,14.829490661621094
G4700730,24.11744499206543
G4200870,34.971435546875
G2100850,17.938610076904297
G1801370,17.137174606323242
G3900010,15.424805641174316
G2100950,33.181663513183594
G1801190,19.178922653198242
G3700290,52.32273864746094
G4701470,16.552396774291992
G2950295,17.535419464111328
G2101130,13.269180297851562
G2100510,27.43295669555664
G2650035,45.157039642333984
G3900130,16.283554077148438
G2650275,63.76205062866211
G3701070,67.85157012939453
G3400350,25.906795501708984
G4201030,36.47658920288086
G1100015,42.62553787231445
G2100990,20.756637573242188
G4700370,16.880016326904297
G4700930,19.671367645263672
G2102130,16.214168548583984
G2200710,20.89716911315918
G3600710,28.639982223510742
G2950095,16.007213592529297
G1801675,20.390642166137695
G4700650,25.6333065032959
G3701830,49.38149642944336
G3300110,57.4819221496582
G2100230,10.090250015258789
G4200590,17.17679786682129
G1801630,18.247426986694336
G5101430,50.030338287353516
G3601190,51.976348876953125
G2100270,17.597461700439453
G1700770,17.35846519470215
G5100030,38.03926467895508
G4200810,36.07128143310547
G2101670,12.941529273986816
G1801430,16.50672721862793
G4200490,27.361026763916016
G0100375,36.22255325317383
G0900130,55.558692932128906
G1800830,26.174894332885742
G3601050,27.873868942260742
G0101250,45.872154235839844
G3901690,21.64471435546875
G4500850,71.43208312988281
G5101970,26.04549789428711
G2500270,58.78403854370117
G3700870,45.58976745605469
G3900590,16.583629608154297
G4700550,15.661890029907227
G5101053,20.855554580688477
G3700150,53.27840805053711
G4500870,45.92030715942383
G5100230,35.03164291381836
G2950075,24.062389373779297
G4400030,52.96123123168945
G1801670,26.863510131835938
G1801750,16.9825382232666
G2500190,85.14009857177734
G1700030,16.608081817626953
G5100953,21.864139556884766
G2400010,33.29486083984375
G1801170,17.98087501525879
G5000170,43.91060256958008
G3600230,20.861122131347656
G1301550,76.71221160888672
G2100730,11.32027530670166
G2101410,16.81133460998535
G2400330,42.70150375366211
G2800770,35.97780227661133
G2102210,18.220006942749023
G3600890,47.874900817871094
G5101230,55.916744232177734
G4700030,15.576032638549805
G5101770,44.039493560791016
G2800450,49.42313766479492
G2200330,19.223939895629883
G2405100,34.61728286743164
G4500550,69.9135513305664
G4201290,23.98096466064453
G0550275,26.960086822509766
G3701190,37.21000671386719
G3901430,22.521970748901367
G3900670,21.381052017211914
G2200050,18.64940643310547
G4200070,21.954524993896484
G2100450,18.119369506835938
G0900090,51.85429382324219
G4500690,62.32940673828125
G2801570,24.469146728515625
G3600270,31.744966506958008
G3300050,49.53231430053711
G5100833,33.94365692138672
G2801110,53.578182220458984
G5100330,61.20464324951172
G4200990,36.7529296875
G2950235,19.05094337463379
G5101450,48.77452087402344
G0100990,50.85711669921875
G2300150,40.35312271118164
G2101030,12.39665699005127
G5000090,43.39897155761719
G5101710,30.98228645324707
G1302510,68.536224365234375
G3701270,67.27703094482422
G4500370,46.411678314208984
G3600670,27.656784057617188
G5100650,24.2839412689209
G3600110,27.84225082397461
G2950257,18.530170440673828
G3701310,64.64057922363281
G3700090,42.317161560058594
G4500830,47.832679748535156
G5100770,37.81172561645508
G3901150,16.79469871520996
G5100710,33.92586135864258
G4500130,58.26969909667969
G3400370,40.94956588745117
G3701930,44.264739990234375
G5100690,25.129127502441406
G2101010,16.882307052612305
G4200510,27.552066802978516
G4201150,25.047975540161133
G4700130,29.820348739624023
G4700070,32.83224868774414
G0550137,40.8371696472168
G1800770,16.74896812438965
G2102250,17.150890350341797
G2300110,44.39091110229492
G2100030,16.481565475463867
G2100370,11.671951293945312
G5100830,43.873634338378906
G2200750,12.54786491394043
G2100690,15.783085823059082
G5101270,57.39755630493164
G2200910,27.907474517822266
G5100590,40.235145568847656
G0550015,19.844377517700195
G2101870,9.969429969787598
G0100910,34.85881805419922
G0100770,21.952733993530273
G4200830,33.03786087036133
G1301790,62.5930290222168
G4701190,16.223840713500977
G2500070,77.08830261230469
G2400430,26.870756149291992
G3600610,36.69468307495117
G4201170,25.468528747558594
G0100930,50.08686065673828
G4701810,17.694475173950195
G4701490,15.971552848815918
G3600430,41.993080139160156
G3600250,26.674575805664062
G5101350,50.56890106201172
G1301270,50.105194091796875
G4200030,21.062541961669922
G4400090,53.89381790161133
G2101110,14.714365005493164
