GISJOIN,sand_mean
G3900630,18.876420974731445
G4701710,39.70109939575195
G5300310,42.85382843017578
G4801350,50.69072723388672
G5000010,33.70234680175781
G2601350,86.57579803466797
G0501370,33.943077087402344
G3701790,21.32240867614746
G4601110,40.97952651977539
G4500690,62.32940673828125
G1789175,18.690500259399414
G4500290,67.19685363769531
G3900070,21.51581573486328
G1600430,39.78807067871094
G3100110,27.11109161376953
G3801010,38.20127868652344
G3900810,19.237010955810547
G4500890,69.83243560791016
G4201150,25.047975540161133
G5400090,19.745901107788086
G3701230,29.441207885742188
G0900050,54.948280334472656
G2800230,46.583587646484375
G4800350,27.48491668701172
G2901550,27.984434127807617
G4201210,32.12255859375
G3901330,21.13280487060547
G4050275,46.69908905029297
G3800470,40.817420959472656
G3900150,16.242645263671875
G1700870,14.858248710632324
G1302310,49.83177947998047
G2001430,20.367765426635742
G1302350,72.4906234741211
G1801830,19.590227127075195
G4801070,44.29266357421875
G4700470,19.586692810058594
G3600070,20.85702133178711
G1300190,77.26659393310547
G1700690,14.080622673034668
G4500470,46.27728271484375
G2701230,50.969268798828125
G1901110,24.400178909301758
G3901470,21.80768394470215
G3900550,18.268648147583008
G1701690,18.153980255126953
G1600570,19.36916160583496
G3700090,41.25462341308594
G2700070,66.6275634765625
G1302390,65.3401107788086
G0800670,41.68177795410156
G4700750,17.553611755371094
G1700750,25.01978874206543
G2300190,37.1327018737793
G1300330,72.800262451171875
G4600830,13.346068382263184
G5400150,30.144432067871094
G3900930,20.30420684814453
G3600390,25.156949996948242
G2101530,34.56403350830078
G1301230,49.60923385620117
G4803050,52.68657302856445
G3800570,38.6172981262207
G1701990,17.785661697387695
G4800690,30.84918975830078
G2200930,16.28689193725586
G0450155,47.55512237548828
G1701210,18.02861976623535
G3101530,17.242996215820312
G1901910,23.074172973632812
G2200510,21.335445404052734
G1700030,16.56089210510254
G4201030,37.897220611572266
G2001550,54.218414306640625
G1901390,22.878881454467773
G4500350,62.587860107421875
G3100810,16.557188034057617
G0500390,34.33595657348633
G5500530,63.90219497680664
G3400330,53.08032989501953
G4802090,26.162715911865234
G4804790,43.65652084350586
G1301670,76.10111999511719
G1801570,20.466535568237305
G3700510,75.45538330078125
G3550435,43.67993927001953
G5101150,56.19431686401367
G3701250,58.855125427246094
G2102010,9.376655578613281
G4803630,38.93183517456055
G3901710,21.018341064453125
G0500770,17.900480270385742
G4900510,48.00262451171875
G2001530,18.2803955078125
G1302710,74.818206787109375
G2800890,23.94355010986328
G4700070,32.9102783203125
G2901950,14.964624404907227
G2000750,28.205841064453125
G4801490,47.518028259277344
G5400250,28.913127899169922
G2900350,16.809036254882812
G2101270,27.61659049987793
G1700490,18.005741119384766
G2902130,16.27686309814453
G4800930,55.71650314331055
G1302950,28.640100479125977
G4801310,56.09819793701172
G2601270,84.46993255615234
G2801190,18.006881713867188
G3101810,18.270490646362305
G2200330,19.169879913330078
G0450275,51.45381546020508
G0600230,41.4720573425293
G2001990,20.2493953704834
G0800170,38.57768630981445
G2701150,55.562870025634766
G2101490,14.834911346435547
G2200650,19.74721908569336
G2100350,19.28485870361328
G4800710,24.767728805541992
G2101310,28.33333396911621
G4801410,39.889156341552734
G3901670,15.6873779296875
G1701850,18.86890411376953
G4500750,74.24419403076172
G3701850,47.076175689697266
G4400090,53.89381790161133
G5500150,26.062685012817383
G1901310,31.573593139648438
G3000070,40.393821716308594
G2600170,61.966896057128906
G4804990,58.61854553222656
G4600350,37.02827453613281
G1900810,29.07245635986328
G2200230,17.745994567871094
G5500130,70.63987731933594
G2600830,62.589508056640625
G3100630,16.979782104492188
G4600490,35.93326187133789
G5000170,44.30275344848633
G0500350,19.836135864257812
G5501410,44.10365676879883
G3601190,51.990821838378906
G2100730,11.382620811462402
G2400010,31.843891143798828
G4800590,36.35688400268555
G4803570,23.980546951293945
G3901110,17.171966552734375
G1901330,14.949138641357422
G4900330,35.996063232421875
G2201150,40.318572998046875
G0100650,41.21067810058594
G4100490,32.73054122924805
G3900170,18.989070892333984
G2100530,20.57878303527832
G4200590,17.17679786682129
G3200310,41.53786849975586
G4200810,34.4078254699707
G3101330,21.28607749938965
G3701310,64.64057922363281
G4801250,58.377296447753906
G2300150,39.267425537109375
G4400030,52.961204528808594
G1800190,16.730880737304688
G1800150,21.054195404052734
G2101750,20.029006958007812
G1701170,16.983396530151367
G4700410,15.082815170288086
G2001330,16.837602615356445
G1700070,19.906536102294922
G4701890,17.07238006591797
G2900930,18.095556259155273
G2001570,16.725059509277344
G3700570,34.80147933959961
G4804050,52.93385314941406
G3700310,69.64013671875
G5300210,49.29792022705078
G0500670,22.89569091796875
G2800610,44.098365783691406
G2102090,11.866475105285645
G2001710,19.04172706604004
G1600270,35.1567497253418
G2300250,32.47062683105469
G2900170,18.53874969482422
G3900030,18.56902503967285
G5100570,59.05313491821289
G3900730,21.634620666503906
G3100830,19.34052848815918
G4700590,25.54903793334961
G0500550,18.491249084472656
G1301410,53.23046875
G1302930,47.244781494140625
G4900190,44.50691223144531
G3901450,17.891643524169922
G3800890,37.39527893066406
G2100190,16.892093658447266
G4800210,58.234535217285156
G2801030,21.5932674407959
G4801570,30.06177520751953
G2002070,18.319917678833008
G3100090,89.68143463134766
G5101010,58.78220748901367
G5400950,18.338361740112305
G2100210,14.47741985321045
G1701790,27.20724868774414
G2001390,12.949337005615234
G2000450,18.591909408569336
G3101710,90.68220520019531
G1302150,67.08856964111328
G1302610,69.64144134521484
G2900790,25.92024040222168
G4803950,65.00676727294922
G1800810,20.299152374267578
G2701010,32.213836669921875
G2100130,32.065673828125
G4804330,49.53554916381836
G0600850,36.87681198120117
G5501010,18.875139236450195
G2001770,15.532696723937988
G4900250,56.70176696777344
G5400610,21.536956787109375
G2001730,30.507545471191406
G1302270,48.91509246826172
G3600150,20.069263458251953
G2700330,35.04435348510742
G5300170,45.95780944824219
G0100830,15.772228240966797
G1302550,49.03880310058594
G5400990,24.422401428222656
G1900970,18.439863204956055
G1302130,32.224605560302734
G4804850,36.61906051635742
G5107400,42.090972900390625
G1901030,22.747600555419922
G3550195,41.9276008605957
G1302970,49.82697677612305
G3800930,41.800636291503906
G4800570,47.08375930786133
G5500210,38.79974365234375
G4802530,42.716922760009766
G1800970,19.362838745117188
G5106800,50.66666793823242
G1801730,18.750370025634766
G2300110,42.917198181152344
G1701030,26.36176872253418
G1701610,21.54095458984375
G5100770,37.932586669921875
G1302410,49.400333404541016
G2901850,27.093198776245117
G2601390,69.23925018310547
G1700010,17.846038818359375
G2600110,75.66175079345703
G2900090,16.655698776245117
G4900490,39.180728912353516
G1700230,20.111909866333008
G3800270,47.79689407348633
G1600730,37.56916427612305
G1800330,22.16969871520996
G1900830,26.9288272857666
G4900290,39.776676177978516
G2101290,23.072052001953125
G1800510,19.993776321411133
G0100330,32.03230285644531
G1300890,41.08556365966797
G3100870,18.98037338256836
G4800010,62.47311782836914
G2100230,10.163045883178711
G4801830,57.61806106567383
G3000290,29.152542114257812
G2300230,40.34478759765625
G1300110,46.218406677246094
G5101850,25.41057586669922
G3400010,77.37242126464844
G3901610,18.855154037475586
G1801710,16.85227394104004
G2100910,17.290876388549805
G1701630,16.539445877075195
G2200950,15.800912857055664
G0500930,24.08710289001465
G3101790,14.061850547790527
G5600010,51.4783935546875
G3900690,31.040267944335938
G2101030,12.00717544555664
G5600410,42.883941650390625
G2901250,16.45917510986328
G5101810,55.066951751708984
G5501110,38.94869613647461
G2900430,16.67064666748047
G2100470,16.333234786987305
G2800090,34.56278610229492
G2902150,17.265287399291992
G4200510,27.552066802978516
G0100930,53.326995849609375
G4050035,43.718353271484375
G0501330,33.620479583740234
G2601630,48.07748031616211
G3000310,36.70701599121094
G4609095,35.72439956665039
G3601170,33.59817123413086
G2901860,20.0643367767334
G4701070,20.778366088867188
G1800830,26.163427352905273
G1303070,76.29082489013672
G4100570,28.540081024169922
G4500730,48.547218322753906
G4803350,40.91302490234375
G5101530,33.8770866394043
G2901050,16.1449031829834
G4700390,28.636777877807617
G4802110,60.650264739990234
G1900090,14.813218116760254
G2601110,72.18793487548828
G4804250,37.36802291870117
G2901090,17.205673217773438
G5000210,38.326908111572266
G0450055,48.20342254638672
G3701490,46.471534729003906
G4701130,23.2866153717041
G3101750,23.453277587890625
G2200870,13.104154586791992
G2701610,26.658605575561523
G4701630,21.360700607299805
G0100710,34.02752685546875
G3300090,53.72980499267578
G5101190,58.32469940185547
G1901650,15.045783042907715
G0801010,33.24934005737305
G1901210,17.01415252685547
G5101770,43.99263381958008
G2500090,59.29838180541992
G4802630,56.140018463134766
G0801050,47.51674270629883
G2400430,26.870756149291992
G2601410,66.5205307006836
G5100310,38.50090408325195
G4700090,31.590105056762695
G3600330,52.79802703857422
G4803230,36.00605010986328
G2800850,29.4746036529541
G4701290,35.002620697021484
G3100470,22.49422264099121
G3701830,49.47622299194336
G1800650,17.70940399169922
G2900830,21.057565689086914
G3600690,26.655372619628906
G2700590,70.360870361328125
G1700390,18.282608032226562
G2900590,17.422771453857422
G5100830,43.873634338378906
G2101710,21.57692527770996
G3600710,28.639982223510742
G1201330,84.39899444580078
G0500490,20.638195037841797
G4800830,27.30376625061035
G0800910,41.77976989746094
G1700350,17.998401641845703
G0601070,54.447811126708984
G0800470,53.25817108154297
G4802270,43.980567932128906
G3700230,43.42375564575195
G4804910,24.357393264770508
G4100650,37.571224212646484
G4100710,18.539506912231445
G5400870,16.661834716796875
G4700530,23.170225143432617
G2800910,53.3562126159668
G2700430,23.29038429260254
G3700750,46.56870651245117
G2900190,23.411645889282227
G1301570,47.078224182128906
G3300070,44.250335693359375
G5101650,28.904808044433594
G4100230,24.394264221191406
G2001010,18.968212127685547
G2901190,16.948373794555664
G3701810,44.89241409301758
G2400270,24.976511001586914
G3900110,17.582786560058594
G2101090,22.544109344482422
G5400050,48.116268157958984
G4801550,30.567338943481445
G0600550,32.48465347290039
G4803030,44.1699333190918
G2801430,22.673845291137695
G0500170,19.08371925354004
G0800650,53.91348648071289
G4800230,30.85273551940918
G4500430,60.44746017456055
G2901490,16.705873489379883
G2201130,15.88874340057373
G4800070,66.21623229980469
G2700930,37.187381744384766
G1800890,44.31019592285156
G3900570,19.243478775024414
G1800710,24.229087829589844
G4802310,29.495861053466797
G4803770,37.61484909057617
G5300750,17.601720809936523
G1800410,18.950864791870117
G1300730,52.813236236572266
G0100970,59.224945068359375
G1901710,15.641590118408203
G1303170,40.849586486816406
G5300610,47.53651809692383
G1302330,28.30600929260254
G4800490,35.5817756652832
G4803090,23.865718841552734
G3901250,21.252756118774414
G0500790,23.930749893188477
G3101210,47.18608474731445
G0500830,36.733154296875
G1201130,75.77935791015625
G1200690,91.7361068725586
G1600550,22.879146575927734
G4100190,34.84648895263672
G4701410,22.38231658935547
G2400090,51.314697265625
G5500730,32.978641510009766
G0501230,17.856700897216797
G1801050,18.199974060058594
G2801270,47.31056213378906
G3800670,21.688129425048828
G1900430,18.1680850982666
G0500130,26.81398582458496
G2000730,13.149944305419922
G4800890,58.467735290527344
G2200470,18.691696166992188
G0800770,41.37732696533203
G1300990,70.9310531616211
G5300590,54.322566986083984
G4803690,36.91132736206055
G2101970,19.783580780029297
G3000230,39.669979095458984
G2800050,29.535207748413086
G3200330,39.079437255859375
G2700190,36.58987045288086
G4801610,60.97565460205078
G5100670,45.89325714111328
G4802150,67.1187744140625
G4500110,77.24861145019531
G0500290,38.42240524291992
G2101430,18.52538299560547
G0600990,47.5958251953125
G4701110,15.902604103088379
G5400650,38.44111633300781
G4200850,20.214229583740234
G3901690,21.52507972717285
G1900450,19.969036102294922
G2900270,24.337810516357422
G2000830,16.86627960205078
G4050255,42.049278259277344
G2102190,16.03614616394043
G2902190,20.063030242919922
G5101090,36.9538688659668
G2100890,18.26074981689453
G2901330,41.95052719116211
G5100250,50.93466567993164
G1801650,22.890413284301758
G5400410,19.215057373046875
G2900410,19.148784637451172
G2001070,13.940163612365723
G4200570,36.73910903930664
G2000890,18.945152282714844
G2001210,13.349560737609863
G4100690,25.485631942749023
G1801130,37.26422882080078
G2400170,32.69301986694336
G1701910,18.048147201538086
G2101730,15.537740707397461
G0100450,69.486419677734375
G0600730,59.57876205444336
G1800490,56.523719787597656
G4804610,26.979084014892578
G3100430,15.907936096191406
G2701350,59.22481918334961
G4700350,34.049964904785156
G2700650,47.50109100341797
G2700830,35.30012512207031
G2001890,57.617271423339844
G5300630,25.5499267578125
G2000310,14.07770824432373
G1700510,18.084217071533203
G2102050,22.10557746887207
G2000130,18.529911041259766
G4801230,62.96352767944336
G3600450,31.307363510131836
G1801030,24.73242950439453
G4801290,55.14946365356445
G1301630,69.43292999267578
G2201010,19.383647918701172
G2000670,27.088424682617188
G4100250,32.29206466674805
G4800910,26.35494041442871
G0800390,44.32084274291992
G2001670,18.51142120361328
G2400390,30.557222366333008
G1789075,38.60063171386719
G3901310,18.202896118164062
G1901570,14.776782035827637
G1701950,29.69467544555664
G3901150,16.910524368286133
G3601130,50.415687561035156
G3101430,23.83366584777832
G2800110,20.11134910583496
G3100730,16.990943908691406
G2101550,15.569122314453125
G1200830,91.13959503173828
G2100670,14.433880805969238
G4802130,59.675716400146484
G0100170,45.293365478515625
G3101170,90.67811584472656
G3101770,13.869709014892578
G2100830,18.59906005859375
G2500190,85.14009857177734
G3001110,29.540054321289062
G5600210,54.298133850097656
G3700710,40.5379753112793
G2101830,17.84309959411621
G3600290,20.855531692504883
G4804470,25.1153507232666
G1800470,17.104022979736328
G5500870,34.046730041503906
G5107100,48.666664123535156
G4900170,50.014949798583984
G1302070,47.931758880615234
G1789095,51.775634765625
G1801210,20.49099349975586
G3600990,22.47972297668457
G2900770,16.492843627929688
G3800350,29.813907623291016
G1901830,17.58901596069336
G3601150,30.577919006347656
G4804810,45.30986022949219
G4701350,17.110301971435547
G0800090,35.46168899536133
G1800110,16.17133903503418
G3200190,38.50952911376953
G3600510,22.509275436401367
G5101630,28.14402961730957
G2100150,12.709553718566895
G0501050,39.63204574584961
G2600590,47.135528564453125
G2902090,16.78017234802246
G1701650,16.774381637573242
G3800170,21.939590454101562
G3600870,43.71596908569336
G4701530,36.2227897644043
G2002050,17.803321838378906
G4701510,34.32857131958008
G1303190,71.73126220703125
G4804490,46.298213958740234
G3400030,43.11563491821289
G2700090,60.04783248901367
G2900470,15.650043487548828
G5100035,48.58467102050781
G1801330,19.006572723388672
G1701930,19.10487174987793
G2000230,23.46014976501465
G2800150,23.914121627807617
G3000270,27.677396774291992
G1301970,75.4476089477539
G5000090,43.78114700317383
G1200190,90.70216369628906
G5400450,47.10213851928711
G5105300,42.29652404785156
G0600050,41.91232681274414
G3400250,69.0286636352539
G2701510,32.16167449951172
G1300530,70.51644134521484
G2700050,60.860260009765625
G1600630,39.2137565612793
G1901190,13.647021293640137
G4200330,32.57890701293945
G5400370,21.864139556884766
G3000990,34.75521469116211
G2900510,15.830655097961426
G4201290,23.98096466064453
G1800350,16.682605743408203
G4600870,36.18873596191406
G2801070,23.4045352935791
G4500810,33.60057830810547
G4100430,28.920177459716797
G0100310,67.72185516357422
G3800390,43.360164642333984
G2600330,59.403968811035156
G0100190,32.576263427734375
G2400030,57.10429382324219
G2101950,38.63328170776367
G1801790,15.36056900024414
G3701770,55.561485290527344
G2601650,87.196014404296875
G1300390,52.133113861083984
G3000630,34.214744567871094
G2601290,71.883880615234375
G3600110,27.842823028564453
G2000490,16.26844596862793
G1800210,20.166637420654297
G1700670,17.177093505859375
G3700650,69.22032928466797
G4500070,50.12285614013672
G4804270,67.871673583984375
G1800170,33.698204040527344
G1900110,19.283557891845703
G2200310,44.7804069519043
G5501350,49.738319396972656
G1900470,14.954305648803711
G1901930,15.297223091125488
G3101730,15.865996360778809
G2201110,49.69475555419922
G3550135,57.93150329589844
G2000030,14.054604530334473
G1700990,15.726783752441406
G0500150,22.034570693969727
G3600890,47.874900817871094
G5106855,19.995973587036133
G3800430,46.89047622680664
G5501330,24.012781143188477
G4500030,81.69891357421875
G4803210,38.446807861328125
G5101350,50.56890106201172
G1701430,17.9111270904541
G2200790,34.895263671875
G0100270,40.79738998413086
G3400230,55.27921676635742
G1600790,19.42136001586914
G4600150,19.35679054260254
G3800990,28.824665069580078
G2001110,11.98964786529541
G2800450,42.71017074584961
G2700170,56.0194091796875
G5100890,48.88679504394531
G3550495,38.20301055908203
G2600850,88.43006134033203
G1900790,28.02149772644043
G2600430,59.60525131225586
G3900870,21.51544189453125
G2000070,40.29541778564453
G3900970,15.750923156738281
G4800190,21.834152221679688
G4802690,37.12987518310547
G3901590,15.545287132263184
G1200310,91.46337890625
G5500790,16.172372817993164
G1900630,31.18563461303711
G0100610,68.23780059814453
G1700410,14.354007720947266
G2200630,22.742225646972656
G3200290,38.35947799682617
G0500450,39.023616790771484
G1200250,74.93174743652344
G3900790,23.604097366333008
G4701430,27.86360740661621
G2600810,61.083614349365234
G4700210,16.654029846191406
G0500870,36.5667724609375
G3701690,46.90968322753906
G1600110,30.225019454956055
G4100410,33.74601364135742
G1301010,90.29173278808594
G4805050,53.44656753540039
G3101250,27.55117416381836
G3200250,54.80649185180664
G2800030,39.75053405761719
G1302470,50.37429428100586
G5400470,41.71436309814453
G2001850,63.66487503051758
G2801110,53.183597564697266
G5501050,22.182584762573242
G2000350,13.417222023010254
G2200210,35.79666519165039
G0600490,39.08152770996094
G2901570,18.82110023498535
G5101610,30.233558654785156
G1301870,45.67842102050781
G3101050,37.1536979675293
G2200250,26.402828216552734
G2100490,14.141189575195312
G2500270,58.79593276977539
G2500110,52.26773452758789
G2902110,30.38432502746582
G5500470,24.544416427612305
G3701890,46.43303680419922
G1901370,14.295408248901367
G0500910,31.311138153076172
G2900030,18.192277908325195
G4701670,17.65144157409668
G1302090,73.58692932128906
G4200130,37.01719284057617
G1701250,50.85844421386719
G1700250,17.995620727539062
G1303030,69.51923370361328
G1302210,46.51097106933594
G4500910,43.83472442626953
G0100470,40.59895324707031
G2700550,18.432497024536133
G2101990,25.653724670410156
G5101490,51.951171875
G1801390,17.446819305419922
G1701550,19.360803604125977
G5101330,60.84482192993164
G3700270,44.74026870727539
G4801050,24.517566680908203
G0101090,61.18486022949219
G3701350,33.9654541015625
G3900990,21.97328758239746
G4802810,29.30160140991211
G5100810,43.96810531616211
G4802410,50.591712951660156
G2200850,43.82963562011719
G0800630,30.264434814453125
G2902250,16.225135803222656
G2001950,24.705951690673828
G2600870,50.86259460449219
G4701230,32.92475509643555
G1302670,74.34779357910156
G2800670,50.322303771972656
G2001590,33.28512191772461
G3900210,18.898847579956055
G2901710,29.15580177307129
G2600510,72.29087829589844
G2801050,20.649215698242188
G3400150,69.134521484375
G2600710,37.08329391479492
G4804950,82.31813049316406
G4900450,35.627750396728516
G3800510,37.737464904785156
G1800730,57.36302185058594
G3000810,49.81190490722656
G0100510,52.379676818847656
G1701870,16.96192169189453
G4500210,39.1698112487793
G1300830,38.738731384277344
G2902210,17.35578155517578
G2900210,14.198326110839844
G0801170,50.23341369628906
G2101230,18.58551025390625
G0100730,31.8864803314209
G4804110,33.782291412353516
G4600970,36.444793701171875
G1789015,26.066320419311523
G0500110,33.18471145629883
G3600350,46.79841995239258
G5100090,31.548023223876953
G4800290,33.52253341674805
G0101190,37.4196662902832
G4804930,63.995704650878906
G4803450,57.587677001953125
G2201270,38.176414489746094
G5300150,35.68468475341797
G3400170,39.58845520019531
G0600830,46.708831787109375
G3101490,86.81268310546875
G5100230,31.092336654663086
G4800390,24.845075607299805
G4801730,31.202985763549805
G4500410,64.72020721435547
G0100890,20.77244758605957
G3900710,18.0192928314209
G4200530,39.9034423828125
G4701470,16.553075790405273
G4701030,15.326292991638184
G2901530,20.106897354125977
G1303010,54.622989654541016
G4601170,19.366622924804688
G2800010,21.41477394104004
G2200750,12.54786491394043
G3700590,44.53091812133789
G1300930,73.8187255859375
G1701890,18.17529296875
G3701970,42.914894104003906
G4201110,29.800809860229492
G1900250,29.71490478515625
G5300730,46.48677444458008
G2102170,18.000978469848633
G3600170,21.745323181152344
G4802710,27.853986740112305
G5105400,52.66666793823242
G2600970,71.5484619140625
G2900650,21.046052932739258
G4200550,33.821319580078125
G3100790,42.8371467590332
G4802430,32.215972900390625
G3101830,85.72399139404297
G2000530,28.343008041381836
G4700310,18.629777908325195
G3900270,17.19891929626465
G2900130,15.579614639282227
G3900050,19.63878059387207
G1901590,27.087785720825195
G0500470,39.396392822265625
G2000810,21.85541343688965
G0601030,41.477413177490234
G2102210,18.417346954345703
G4200390,19.65775489807129
G4701550,32.2630615234375
G4200450,19.363380432128906
G4804570,54.94990921020508
G5101270,57.39755630493164
G4200690,28.62047576904297
G0800130,48.63205337524414
G2600030,76.36481475830078
G1302890,69.62181854248047
G0800110,29.29994010925293
G1901730,18.279329299926758
G2100590,16.08942413330078
G1800390,53.54542922973633
G2201250,26.15129280090332
G4701570,17.136829376220703
G5101730,27.739351272583008
G3600670,27.65624237060547
G4600330,31.176151275634766
G4803390,63.52480697631836
G0600210,34.604515075683594
G1901270,14.497122764587402
G3901030,17.441057205200195
G4200950,29.72160530090332
G2901510,16.013090133666992
G5500290,48.649932861328125
G4601090,32.209983825683594
G1600050,23.257280349731445
G3550535,47.79041290283203
G5501030,32.434349060058594
G0600450,43.668846130371094
G2600390,90.46073150634766
G4803270,24.103116989135742
G1300630,44.59226989746094
G3600030,21.44504165649414
G2400210,30.7579345703125
G2102250,17.50688934326172
G1900130,35.937625885009766
G3101290,15.239941596984863
G2002010,19.964981079101562
G1301530,66.38426208496094
G4800550,35.67864227294922
G4200210,34.54847717285156
G5300530,52.79961395263672
G2601250,60.93406295776367
G4201190,34.508052825927734
G3900750,21.801111221313477
G1301070,76.28228759765625
G4700870,15.568464279174805
G2100710,38.45779800415039
G4700550,15.70189094543457
G1800790,18.335304260253906
G5106300,62.075443267822266
G1300150,28.611635208129883
G2600690,79.64202117919922
G0500430,26.643102645874023
G2901830,19.005964279174805
G3700870,45.5682258605957
G2900730,18.41345977783203
G5500490,25.388824462890625
G4804350,22.207420349121094
G0500850,21.19672393798828
G5400910,19.524574279785156
G1301370,45.30430603027344
G0600970,40.99422836303711
G3600410,46.1059684753418
G3901530,23.14334487915039
G2405100,29.500688552856445
G2901750,27.067642211914062
G0600150,40.18362045288086
G3900010,15.424805641174316
G4059095,25.490299224853516
G2801350,18.842823028564453
G5300090,39.32866668701172
G2000630,20.968130111694336
G1600590,42.31266784667969
G4500770,48.43117141723633
G2001170,19.281293869018555
G1701510,14.89559268951416
G2500210,61.43172073364258
G2800990,40.587337493896484
G0600370,53.412044525146484
G4802770,35.10081481933594
G0500230,44.21742248535156
G4803170,56.701717376708984
G4600170,23.973102569580078
G1900770,22.362098693847656
G5500810,53.76707458496094
G4700130,27.31496810913086
G5100530,50.07929229736328
G1901070,17.881744384765625
G0101010,36.16959762573242
G4201010,20.666357040405273
G3700370,37.911136627197266
G0501270,38.662261962890625
G3701910,69.70662689208984
G4200670,33.675926208496094
G4200930,27.681215286254883
G1300490,87.57498931884766
G4050335,44.92570114135742
G4801630,53.01382064819336
G4804030,49.537254333496094
G1301790,65.7568588256836
G2801410,49.502655029296875
G5100170,41.286460876464844
G3101350,47.277217864990234
G0500710,41.22413635253906
G2001230,17.574655532836914
