GISJOIN,silt_mean
G1701890,66.65494537353516
G5101030,27.74378776550293
G2950135,65.35992431640625
G0550335,50.75066375732422
G3701430,36.11470031738281
G4500710,27.406370162963867
G3901510,59.650779724121094
G0100135,34.5432243347168
G2800210,64.73301696777344
G4200390,66.838104248046875
G0101010,32.18266677856445
G5101355,63.42229080200195
G4500250,18.179420471191406
G2100470,66.466796875
G1300510,27.39715576171875
G4701230,53.664100646972656
G3901090,62.48556900024414
G5101557,54.97119140625
G5101830,29.50116729736328
G5101070,51.493919372558594
G1701330,61.02297592163086
G3900350,59.9794807434082
G4700010,55.661685943603516
G3600650,44.64993667602539
G2102190,65.78849029541016
G5000210,45.83102035522461
G0550135,43.6889533996582
G2200290,32.63924026489258
G2100290,61.55412292480469
G4500230,25.497547149658203
G2400170,53.73841857910156
G5101150,29.725074768066406
G5101137,54.244850158691406
G2101990,53.89891052246094
G0100710,47.84421920776367
G5100195,53.766578674316406
G4700890,58.68136215209961
G4500430,21.3674259185791
G3700370,43.64289855957031
G2100710,48.90495300292969
G5100010,35.44300842285156
G1800710,61.53703308105469
G4200430,52.16609191894531
G1301410,24.13556480407715
G2650235,26.17119598388672
G3600370,59.832279205322266
G0100030,31.139263153076172
G1800350,61.16065979003906
G5100090,44.33927536010742
G1800290,59.67584228515625
G2950115,57.2086296081543
G0100590,44.735755920410156
G2100490,57.73622131347656
G3600310,40.86627197265625
G1801550,61.11673355102539
G3601090,63.67549514770508
G5000250,45.56568145751953
G2200690,37.66527557373047
G3600530,60.63453674316406
G5101330,27.945838928222656
G4701550,47.5866813659668
G2650095,42.6998176574707
G3300150,31.369285583496094
G5100490,33.545413970947266
G1301390,24.66718101501465
G1302970,24.771535873413086
G2100930,63.46751022338867
G3601030,25.65764808654785
G4200970,53.40822982788086
G3701690,26.33726692199707
G2200770,43.757774353027344
G5101990,33.929386138916016
G4201210,51.02667236328125
G4500670,26.075117111206055
G2800950,40.44835662841797
G3900310,63.15319061279297
G2101390,66.0051498413086
G2950275,65.37491607666016
G4701630,56.14485549926758
G4200410,53.886539459228516
G3701170,30.49280548095703
G4200650,50.31829833984375
G1301630,19.824254989624023
G2200790,40.158145904541016
G3900530,56.98976135253906
G3400110,27.909440994262695
G2400350,48.24272918701172
G1801050,66.926483154296875
G3701570,29.06650733947754
G3700790,23.678634643554688
G1302350,15.810967445373535
G4701790,48.62184143066406
G4200630,54.95072937011719
G5100570,29.177379608154297
G3601010,65.26996612548828
G3400090,21.5201416015625
G1301690,22.43598175048828
G2400050,56.03315734863281
G3900550,59.94889450073242
G3900150,67.071441650390625
G1301070,15.402837753295898
G1303190,18.750442504882812
G4701030,64.2514877319336
G4700810,68.13944244384766
G3600790,36.39269256591797
G2100590,68.18098449707031
G5100150,54.21683883666992
G3901450,66.33162689208984
G3901270,61.80521774291992
G2201250,59.093589782714844
G3901570,61.68408203125
G1300990,17.435810089111328
G4500590,25.68195343017578
G3900570,61.02434539794922
G3900290,61.92131805419922
G2102310,52.482730865478516
G2950077,41.693077087402344
G3600090,62.12716293334961
G5000130,51.856868743896484
G3400250,16.399267196655273
G3600330,35.65754318237305
G3700950,34.87259292602539
