GISJOIN,ruggedness_mean
G0100010,1.5820902585983276
G0101150,2.378615140914917
G0100630,0.9526067972183228
G0101050,1.9793204069137573
G0100135,2.1894452571868896
G0101010,1.0164278745651245
G0100710,3.1690492630004883
G0100030,0.8815574049949646
G0100590,2.040247678756714
G0100670,1.1792752742767334
G0100890,1.1450504064559937
G0100250,2.0003910064697266
G0101310,1.41424560546875
G0100130,1.292669415473938
G0100970,0.6822887063026428
G0100790,1.472403645515442
G0101170,2.290118932723999
G0100830,1.0268957614898682
G0100470,0.9448373317718506
G0100350,1.1038484573364258
G0100090,2.462137222290039
G0100715,1.9237202405929565
G0101290,1.4649417400360107
G0100730,3.005924701690674
G0100375,1.5953844785690308
G0101250,2.408858299255371
G0100990,1.5925819873809814
G0100910,1.0538591146469116
G0100770,1.6207261085510254
G0100930,2.313035249710083
G0900150,1.4330464601516724
G0900030,1.377464771270752
G0900110,1.5231873989105225
G0900070,1.7689756155014038
G0900010,1.7465083599090576
G0900050,2.4890403747558594
G0900130,1.672439455986023
G0900090,1.7150212526321411
G1000030,0.7706367373466492
G1000010,0.22752024233341217
G1000050,0.19798754155635834
G1100015,1.3371950387954712
G1301950,1.6512011289596558
G1300010,0.2187255322933197
G1302210,1.4067389965057373
G1301330,1.3983259201049805
G1302890,1.234514832496643
G1301810,1.1431057453155518
G1300510,0.24280782043933868
G1301410,1.3822084665298462
G1301390,2.3820993900299072
G1302970,1.2790404558181763
G1301630,0.7514545321464539
G1302350,0.6843319535255432
G1301690,1.6466699838638306
G1301070,0.6621571779251099
G1303190,1.3442535400390625
G1300990,0.5174307227134705
G1301535,1.927699089050293
G1303010,1.1477611064910889
G1302710,0.6048847436904907
G1301590,1.534440040588379
G1300330,0.6843889355659485
G1302090,0.7129673957824707
G1300590,1.437649130821228
G1302410,6.395925998687744
G1303050,0.18791499733924866
G1301570,1.5751725435256958
G1300090,1.4317525625228882
G1300290,0.18622569739818573
G1300730,1.2475857734680176
G1301030,0.23347599804401398
G1300310,0.4422834813594818
G1301910,0.17271074652671814
G1302370,1.4332329034805298
G1301750,0.6981844902038574
G1301190,1.8520007133483887
G1301350,1.5791144371032715
G1300390,0.19887405633926392
G1301050,1.4994934797286987
G1302110,1.299649715423584
G1301370,3.8722546100616455
G1302670,0.5194312334060669
G1303170,1.3423908948898315
G1302450,1.0333001613616943
G1303030,0.9856612086296082
G1301550,0.4843687117099762
G1302510,0.5064902305603027
G1301790,0.1814548373222351
G1301270,0.17761212587356567
G1701570,0.858958899974823
G1700050,0.5683777928352356
G1700550,0.6849727630615234
G1700810,0.5549831390380859
G1700230,0.3736821115016937
G1701890,0.37024274468421936
G1701330,1.225012183189392
G1701810,2.04125714302063
G1701930,0.5380461812019348
G1700737,0.7173126339912415
G1701190,0.8993963003158569
G1700590,0.9634563326835632
G1700330,0.4597134292125702
G1700470,0.5049535036087036
G1701910,0.40180355310440063
G1700870,1.4312050342559814
G1701630,0.7053322196006775
G1701510,1.7808711528778076
G1700770,1.3946655988693237
G1700030,1.2986022233963013
G1800695,0.41220423579216003
G1800270,1.396657109260559
G1801770,0.6940246820449829
G1801010,2.438009262084961
G1800790,0.9540735483169556
G1800710,1.4085825681686401
G1800350,0.5793710947036743
G1800290,2.576772928237915
G1801550,2.696887969970703
G1801050,2.370574712753296
G1800250,2.784281015396118
G1800610,2.1852028369903564
G1801290,0.6694957613945007
G1800930,2.050661325454712
G1801530,0.6365013122558594
G1801730,0.7710484862327576
G1801230,2.7201664447784424
G1800430,2.561323404312134
G1801250,1.0833077430725098
G1800470,1.6763564348220825
G1801470,1.073927402496338
G1800370,1.6671468019485474
G1801350,0.3146958649158478
G1800510,0.7058095932006836
G1800190,1.2960615158081055
G1800410,1.0470505952835083
G1801370,0.9081733822822571
G1801190,1.361437201499939
G1801675,0.6577957272529602
G1801630,0.8045066595077515
G1801430,1.0360448360443115
G1800830,0.5515794157981873
G1801670,0.6820769906044006
G1801750,1.8722940683364868
G1801170,2.193636417388916
G1800770,1.8022631406784058
G2101210,4.809528350830078
G2100310,2.006164312362671
G2101830,1.7221925258636475
