GISJOIN,ruggedness_mean
G1700690,2.283970594406128
G1701410,0.7543323636054993
G1700310,0.4113810956478119
G1700650,0.5615780353546143
G1700710,0.6767637729644775
G1702010,0.7011012434959412
G1701750,0.6365801692008972
G1700010,1.1142098903656006
G1701550,0.8209482431411743
G1700270,0.29162371158599854
G1701770,0.9697683453559875
G1700810,0.584609866142273
G1701030,0.429116815328598
G1701990,0.8731935620307922
G1701330,1.1647768020629883
G1701730,0.5223161578178406
G1700210,0.2871137261390686
G1700950,0.8733358979225159
G1700410,0.19645287096500397
G1700290,0.4955520033836365
G1701470,0.2533707618713379
G1701070,0.32635560631752014
G1701430,1.0489848852157593
G1701810,2.04125714302063
G1700890,0.5089333653450012
G1701370,0.683167040348053
G1700990,0.5139458179473877
G1700550,0.49622195959091187
G1700350,0.49721208214759827
G1701050,0.25528785586357117
G1701910,0.4201069474220276
G1701690,1.3429923057556152
G1701570,1.0487688779830933
G1700470,0.6108940243721008
G1701350,0.5196585655212402
G1700450,0.3893093466758728
G1700110,0.6470599174499512
G1700430,0.5278617739677429
G1701790,0.6548992395401001
G1701830,0.42479249835014343
G1700150,1.236662745475769
G1701710,0.9416117072105408
G1701390,0.3147178292274475
G1701090,0.6314192414283752
G1701130,0.39657750725746155
G1701610,1.0686986446380615
G1700750,0.2149503380060196
G1700130,2.375455856323242
G1700510,0.5724106431007385
G1701670,0.40193742513656616
G1700730,0.7241668701171875
G1701310,0.8777391910552979
G1700530,0.26693397760391235
G1700610,1.0020694732666016
G1702030,0.657002866268158
G1701210,0.4950072169303894
G1700830,1.5296993255615234
G1701270,0.915387749671936
G1701630,0.6895580291748047
G1701930,0.5176034569740295
G1700970,0.5699205994606018
G1701530,0.8761820793151855
G1701170,0.7383098006248474
G1700170,0.7463748455047607
G1700250,0.41008442640304565
G1700090,1.5855693817138672
G1700870,1.671643614768982
G1701150,0.35108962655067444
G1700030,1.5767621994018555
G1700850,2.052445888519287
G1700230,0.6457033157348633
G1701870,0.5998780727386475
G1700070,0.4666210412979126
G1701490,1.3610260486602783
G1700790,0.3848356306552887
G1701650,0.860201358795166
G1700330,0.47184842824935913
G1801110,0.21491004526615143
G1800870,0.4721260666847229
G1800390,0.4175417423248291
G1801050,2.4763548374176025
G1800630,0.4470289647579193
G1800250,2.820580244064331
G1800210,0.6676266193389893
G1801830,0.6354470252990723
G1801290,0.6705030202865601
G1801170,2.193636417388916
G1801090,1.4164729118347168
G1800590,0.28663280606269836
G1800550,1.4226924180984497
G1800110,0.29979410767555237
G1800910,0.4057181179523468
G1801150,2.903355598449707
G1800970,0.5399643778800964
G1800670,0.2892502248287201
G1801390,0.3687985837459564
G1800130,3.2002620697021484
G1800790,0.9540735483169556
G1801310,0.24984419345855713
G1800170,0.4687418043613434
G1800750,0.34531012177467346
G1801470,1.0232819318771362
G1801370,0.9789695739746094
G1800610,2.0256245136260986
G1800410,1.0162512063980103
G1801610,0.8977333307266235
G1800990,0.4127461314201355
